id,tags
76,"FICTION SCIENCE-FICTION NOVEL SPECULATIVE-FICTION"
77,"FICTION MYSTERY HORROR SPECULATIVE-FICTION"
78,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
79,"SPECULATIVE-FICTION FICTION"
80,"FICTION NOVEL"
81,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
82,"NOVEL"
83,"FICTION NOVEL"
84,"FANTASY SPECULATIVE-FICTION"
85,"FICTION HISTORICAL-NOVEL"
86,"FICTION NOVEL"
87,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE NOVEL"
88,"FICTION DETECTIVE-FICTION MYSTERY SUSPENSE"
89,"FICTION NOVEL"
90,"FICTION NOVEL"
91,"SCIENCE-FICTION SPECULATIVE-FICTION"
92,"FICTION DETECTIVE-FICTION CRIME-FICTION MYSTERY SUSPENSE"
93,"FICTION"
94,"FICTION"
95,"NOVEL FICTION"
96,"FICTION NOVEL"
97,"YOUNG-ADULT-LITERATURE FICTION NOVEL"
98,"FICTION SCIENCE-FICTION NOVEL SPECULATIVE-FICTION"
99,"SCIENCE-FICTION SPECULATIVE-FICTION"
100,"THRILLER SUSPENSE FICTION"
101,"FICTION NOVEL SPECULATIVE-FICTION"
102,"HISTORICAL-NOVEL"
103,"CHILDREN'S-LITERATURE"
104,"FICTION NOVEL"
105,"FICTION THRILLER SPECULATIVE-FICTION SCIENCE-FICTION"
106,"SPY-FICTION THRILLER"
107,"SPY-FICTION"
108,"THRILLER"
109,"FICTION SCIENCE-FICTION NOVEL SPECULATIVE-FICTION"
110,"FICTION SPECULATIVE-FICTION"
111,"NOVEL"
112,"FICTION NOVEL"
113,"CHILDREN'S-LITERATURE"
114,"FICTION NOVEL"
115,"SCIENCE-FICTION SPECULATIVE-FICTION"
116,"FICTION NOVEL"
117,"NOVEL"
118,"NOVEL"
119,"SCIENCE-FICTION SPECULATIVE-FICTION"
120,"FICTION NOVEL"
121,"FICTION MYSTERY SPECULATIVE-FICTION"
122,"FICTION CRIME-FICTION THRILLER MYSTERY SUSPENSE"
123,"NON-FICTION"
124,"SCIENCE-FICTION SPECULATIVE-FICTION"
125,"SCIENCE-FICTION SPECULATIVE-FICTION"
126,"SCIENCE-FICTION THRILLER"
127,"FICTION NOVEL"
128,"HISTORICAL-NOVEL NOVEL FICTION"
129,"FICTION NOVEL SPECULATIVE-FICTION"
130,"FICTION SCIENCE-FICTION NOVEL SPECULATIVE-FICTION"
131,"SPY-FICTION THRILLER"
132,"CHILDREN'S-LITERATURE"
133,"FICTION MYSTERY"
134,"FICTION CHILDREN'S-LITERATURE NOVEL"
135,"SPECULATIVE-FICTION"
136,"CHILDREN'S-LITERATURE NOVEL"
137,"CHILDREN'S-LITERATURE"
138,"FICTION"
139,"HISTORICAL-NOVEL ROMANCE-NOVEL NOVEL FICTION"
140,"FICTION CRIME-FICTION MYSTERY SUSPENSE NOVEL"
141,"FICTION THRILLER"
142,"FICTION NOVEL"
143,"CHILDREN'S-LITERATURE FANTASY"
144,"FICTION ROMANCE-NOVEL NOVEL"
145,"FICTION NOVEL"
146,"FICTION"
147,"CHILDREN'S-LITERATURE"
148,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
149,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
150,"FICTION NOVEL"
151,"NOVEL"
152,"FICTION CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
153,"NOVEL"
154,"FANTASY"
155,"FICTION HUMOUR HORROR MYSTERY SUSPENSE SPECULATIVE-FICTION"
156,"FANTASY SPECULATIVE-FICTION FICTION"
157,"FICTION HISTORICAL-FICTION NOVEL"
158,"FICTION NOVEL"
159,"SCIENCE-FICTION SPECULATIVE-FICTION"
160,"FICTION CRIME-FICTION MYSTERY SUSPENSE"
161,"FICTION THRILLER SPECULATIVE-FICTION"
162,"DETECTIVE-FICTION FICTION HISTORICAL-NOVEL"
163,"DETECTIVE-FICTION MYSTERY"
164,"DETECTIVE-FICTION MYSTERY FICTION"
165,"DETECTIVE-FICTION FICTION MYSTERY"
166,"DETECTIVE-FICTION MYSTERY"
167,"CHILDREN'S-LITERATURE"
168,"FICTION NOVEL"
169,"CRIME-FICTION MYSTERY FICTION SUSPENSE"
170,"FICTION HORROR NOVEL SPECULATIVE-FICTION"
171,"FICTION SPECULATIVE-FICTION"
172,"CHILDREN'S-LITERATURE CRIME-FICTION"
173,"HISTORICAL-NOVEL NOVEL"
174,"FICTION SPECULATIVE-FICTION"
175,"CRIME-FICTION MYSTERY SUSPENSE"
176,"SCIENCE-FICTION THRILLER SPECULATIVE-FICTION"
177,"FICTION CRIME-FICTION MYSTERY NOVEL"
178,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
179,"FICTION CRIME-FICTION MYSTERY SUSPENSE NOVEL"
180,"FANTASY CHILDREN'S-LITERATURE"
181,"FICTION DETECTIVE-FICTION MYSTERY SUSPENSE NOVEL"
182,"THRILLER SPECULATIVE-FICTION"
183,"SCIENCE-FICTION SPECULATIVE-FICTION"
184,"FANTASY SPECULATIVE-FICTION"
185,"NOVEL"
186,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
187,"SCIENCE-FICTION SPECULATIVE-FICTION"
188,"HISTORY NOVEL"
189,"SCIENCE-FICTION SPECULATIVE-FICTION"
190,"SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
191,"YOUNG-ADULT-LITERATURE CHILDREN'S-LITERATURE"
192,"NOVEL"
193,"FICTION NOVEL"
194,"FICTION CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
195,"SCIENCE-FICTION SPECULATIVE-FICTION"
196,"FICTION NOVEL"
197,"FICTION MYSTERY SUSPENSE NOVEL"
198,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
199,"FANTASY SPECULATIVE-FICTION"
200,"SCIENCE-FICTION SPECULATIVE-FICTION"
201,"SCIENCE-FICTION FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
202,"SCIENCE-FICTION SPECULATIVE-FICTION FICTION CHILDREN'S-LITERATURE"
203,"SCIENCE-FICTION SPECULATIVE-FICTION FICTION CHILDREN'S-LITERATURE"
204,"SCIENCE-FICTION SPECULATIVE-FICTION FICTION CHILDREN'S-LITERATURE"
205,"FICTION NOVEL"
206,"NOVEL FICTION"
207,"FICTION HISTORICAL-NOVEL HISTORICAL-FICTION ROMANCE-NOVEL"
208,"FICTION ROMANCE-NOVEL NOVEL"
209,"SCIENCE-FICTION SPECULATIVE-FICTION"
210,"FANTASY SPECULATIVE-FICTION"
211,"FICTION"
212,"FICTION HISTORICAL-NOVEL ROMANCE-NOVEL NOVEL"
213,"FICTION"
214,"FICTION HISTORICAL-NOVEL ROMANCE-NOVEL NOVEL"
215,"FICTION NOVEL"
216,"HISTORICAL-NOVEL ROMANCE-NOVEL"
217,"SCIENCE-FICTION SPECULATIVE-FICTION"
218,"CRIME-FICTION THRILLER MYSTERY SUSPENSE"
219,"FICTION CHILDREN'S-LITERATURE HISTORICAL-NOVEL"
220,"FICTION NOVEL"
221,"MYSTERY SUSPENSE"
222,""
223,"HISTORICAL-NOVEL NOVEL SPECULATIVE-FICTION"
224,"NOVEL"
225,"HISTORICAL-NOVEL FICTION"
226,"SCIENCE-FICTION SPECULATIVE-FICTION"
227,"SCIENCE-FICTION SPECULATIVE-FICTION"
228,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
229,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
230,"FICTION NOVEL THRILLER"
231,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
232,"FICTION NOVEL"
233,"FICTION THRILLER"
234,"SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
235,"FICTION NOVEL"
236,"FICTION CRIME-FICTION MYSTERY SUSPENSE"
237,"FICTION SPECULATIVE-FICTION"
238,"CHILDREN'S-LITERATURE ROMANCE-NOVEL"
239,"CRIME-FICTION NOVEL"
240,"FICTION NOVEL"
241,"YOUNG-ADULT-LITERATURE CHILDREN'S-LITERATURE"
242,"FICTION HISTORICAL-NOVEL HISTORICAL-FICTION ROMANCE-NOVEL NOVEL"
243,"FICTION NOVEL"
244,"FICTION FANTASY SPECULATIVE-FICTION"
245,"FICTION SPY-FICTION THRILLER"
246,"SCIENCE-FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
247,"NOVEL FICTION"
248,"NOVEL FICTION"
249,"SATIRE NOVEL"
250,"CRIME-FICTION MYSTERY"
251,"FICTION NOVEL"
252,"FICTION WAR-NOVEL"
253,"MYSTERY FICTION CRIME-FICTION SUSPENSE"
254,"SCIENCE-FICTION SPECULATIVE-FICTION"
255,"FICTION SPECULATIVE-FICTION"
256,"CHILDREN'S-LITERATURE DETECTIVE-FICTION MYSTERY"
257,"FICTION MYSTERY DETECTIVE-FICTION SUSPENSE CRIME-FICTION"
258,"SCIENCE-FICTION SPECULATIVE-FICTION NOVEL"
259,"FICTION NOVEL"
260,"NON-FICTION NOVEL"
261,"SPECULATIVE-FICTION FICTION"
262,"NON-FICTION"
263,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
264,"SCIENCE-FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION FICTION"
265,"HISTORICAL-NOVEL"
266,"FICTION"
267,"FICTION NOVEL"
268,"FICTION NOVEL"
269,"ROMANCE-NOVEL NOVEL"
270,"FICTION NOVEL"
271,"FICTION HISTORICAL-NOVEL"
272,"FICTION NOVEL"
273,"FICTION NOVEL"
274,"HISTORICAL-NOVEL"
275,"SCIENCE-FICTION SPECULATIVE-FICTION"
276,"FICTION CHILDREN'S-LITERATURE COMIC-NOVEL NOVEL"
277,"FICTION NOVEL"
278,"NOVEL"
279,"FICTION"
280,"NOVEL AUTOBIOGRAPHY"
281,"FANTASY SPECULATIVE-FICTION"
282,"SCIENCE-FICTION SPECULATIVE-FICTION"
283,"HISTORICAL-NOVEL NOVEL"
284,"FICTION NOVEL"
285,"NOVEL"
286,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
287,"FICTION"
288,"HORROR FICTION CHILDREN'S-LITERATURE FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
289,"HORROR FICTION CHILDREN'S-LITERATURE FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
290,"FANTASY FICTION CHILDREN'S-LITERATURE HORROR SPECULATIVE-FICTION"
291,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
292,"HORROR YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
293,"NOVEL FICTION"
294,"FICTION NOVEL"
295,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
296,"FICTION NOVEL"
297,"FICTION NOVEL"
298,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
299,"HORROR SPECULATIVE-FICTION FICTION CHILDREN'S-LITERATURE SCIENCE-FICTION MYSTERY FANTASY"
300,""
301,"HISTORICAL-NOVEL HISTORICAL-FICTION"
302,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
303,"FICTION NOVEL"
304,"FICTION CRIME-FICTION MYSTERY SUSPENSE"
305,"WAR-NOVEL FICTION HISTORICAL-NOVEL"
306,"FICTION CRIME-FICTION MYSTERY SUSPENSE"
307,"CHILDREN'S-LITERATURE NOVEL YOUNG-ADULT-LITERATURE"
308,"MYSTERY FICTION CRIME-FICTION SUSPENSE NOVEL"
309,"NOVEL"
310,"SCIENCE-FICTION SPECULATIVE-FICTION"
311,"FICTION HISTORICAL-NOVEL"
312,"FICTION NOVEL"
313,"FICTION CHILDREN'S-LITERATURE NOVEL"
314,"FICTION CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
315,"FICTION NOVEL"
316,"CHILDREN'S-LITERATURE"
317,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
318,"FICTION CHILDREN'S-LITERATURE DETECTIVE-FICTION CRIME-FICTION MYSTERY SUSPENSE"
319,"HORROR SPECULATIVE-FICTION FANTASY FICTION"
320,"CRIME-FICTION SCIENCE-FICTION HORROR MYSTERY SPECULATIVE-FICTION"
321,"HORROR FICTION MYSTERY SPECULATIVE-FICTION"
322,"FANTASY HORROR SPECULATIVE-FICTION FICTION CHILDREN'S-LITERATURE SCIENCE-FICTION"
323,"HORROR SPECULATIVE-FICTION MYSTERY"
324,"FICTION CRIME-FICTION MYSTERY SUSPENSE"
325,"FICTION NOVEL"
326,"FICTION HISTORICAL-NOVEL HISTORICAL-FICTION ROMANCE-NOVEL NOVEL"
327,"FICTION NOVEL"
328,"FICTION HISTORICAL-NOVEL NOVEL"
329,"FICTION CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
330,"FICTION ROMANCE-NOVEL"
331,"FANTASY SPECULATIVE-FICTION"
332,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION FICTION"
333,"FICTION CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
334,"FANTASY SPECULATIVE-FICTION FICTION"
335,"FICTION FANTASY SPECULATIVE-FICTION"
336,"FICTION NOVEL"
337,"FICTION CHILDREN'S-LITERATURE NOVEL"
338,"FICTION NOVEL"
339,"NOVEL"
340,"SCIENCE-FICTION SPECULATIVE-FICTION"
341,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
342,"FICTION NOVEL"
343,"ADVENTURE-NOVEL CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
344,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
345,"FICTION FANTASY SPECULATIVE-FICTION"
346,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
347,"FANTASY SPECULATIVE-FICTION"
348,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
349,"SCIENCE-FICTION SPECULATIVE-FICTION"
350,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
351,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
352,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
353,"HISTORICAL-NOVEL ALTERNATE-HISTORY"
354,"FICTION"
355,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
356,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
357,"FICTION NOVEL"
358,"NOVEL"
359,"SCIENCE-FICTION SPECULATIVE-FICTION"
360,"CHILDREN'S-LITERATURE"
361,"FICTION CHILDREN'S-LITERATURE"
362,"MYSTERY FICTION CRIME-FICTION SUSPENSE"
363,"THRILLER"
364,"FANTASY HISTORICAL-NOVEL SPECULATIVE-FICTION"
365,"SCIENCE-FICTION SPECULATIVE-FICTION"
366,"NOVEL FICTION"
367,"DETECTIVE-FICTION MYSTERY"
368,"SCIENCE-FICTION SPECULATIVE-FICTION"
369,"FANTASY ADVENTURE-NOVEL"
370,"SATIRE NOVEL"
371,"FICTION HISTORICAL-FICTION NOVEL"
372,"FICTION"
373,"SCIENCE-FICTION SPECULATIVE-FICTION"
374,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
375,"FICTION CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
376,"FICTION CHILDREN'S-LITERATURE"
377,"HISTORICAL-NOVEL FICTION NOVEL"
378,"FANTASY SPECULATIVE-FICTION"
379,"SCIENCE-FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
380,"FANTASY SPECULATIVE-FICTION"
381,"SCIENCE-FICTION SPECULATIVE-FICTION"
382,"SCIENCE-FICTION SPECULATIVE-FICTION"
383,"HORROR SPECULATIVE-FICTION FANTASY SCIENCE-FICTION CHILDREN'S-LITERATURE FICTION"
384,"FICTION NOVEL"
385,"SCIENCE-FICTION SPECULATIVE-FICTION"
386,"SCIENCE-FICTION FICTION SPECULATIVE-FICTION"
387,"CRIME-FICTION MYSTERY SUSPENSE"
388,"NOVEL FICTION"
389,"FICTION CHILDREN'S-LITERATURE NOVEL"
390,"FICTION CRIME-FICTION MYSTERY SUSPENSE NOVEL"
391,"FICTION CHILDREN'S-LITERATURE HISTORICAL-NOVEL NOVEL"
392,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
393,"HISTORICAL-NOVEL HISTORICAL-FICTION"
394,"CHILDREN'S-LITERATURE SPECULATIVE-FICTION FANTASY"
395,"CHILDREN'S-LITERATURE SPECULATIVE-FICTION FANTASY"
396,"SCIENCE-FICTION SPECULATIVE-FICTION"
397,"CRIME-FICTION TECHNO-THRILLER THRILLER MYSTERY SUSPENSE"
398,""
399,"FICTION CHILDREN'S-LITERATURE"
400,"FICTION CHILDREN'S-LITERATURE"
401,"FICTION ROMANCE-NOVEL NOVEL"
402,"FICTION HISTORICAL-NOVEL NOVEL"
403,"FICTION HISTORICAL-NOVEL HISTORICAL-FICTION"
404,"FICTION HISTORICAL-NOVEL HISTORICAL-FICTION NOVEL"
405,"FICTION CHILDREN'S-LITERATURE NOVEL"
406,"YOUNG-ADULT-LITERATURE CHILDREN'S-LITERATURE NOVEL FICTION"
407,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
408,"HISTORICAL-NOVEL THRILLER MYSTERY NOVEL"
409,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE NOVEL"
410,"FICTION NOVEL"
411,"FICTION CRIME-FICTION MYSTERY SUSPENSE"
412,"CHILDREN'S-LITERATURE DETECTIVE-FICTION ADVENTURE-NOVEL MYSTERY"
413,"SCIENCE-FICTION SPECULATIVE-FICTION"
414,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
415,"DETECTIVE-FICTION MYSTERY SPECULATIVE-FICTION"
416,"FANTASY SPECULATIVE-FICTION"
417,"FICTION HISTORICAL-NOVEL NOVEL"
418,"FICTION"
419,"SCIENCE-FICTION SPECULATIVE-FICTION"
420,"CHILDREN'S-LITERATURE SCIENCE-FICTION HORROR SPECULATIVE-FICTION"
421,"NOVEL FICTION CHILDREN'S-LITERATURE"
422,"FICTION NOVEL"
423,"FICTION SPECULATIVE-FICTION FANTASY SCIENCE-FICTION"
424,"FICTION CRIME-FICTION MYSTERY SUSPENSE NOVEL"
425,"FICTION ROMANCE-NOVEL NOVEL"
426,"FICTION"
427,"SPECULATIVE-FICTION FANTASY SCIENCE-FICTION"
428,"FICTION CRIME-FICTION MYSTERY SUSPENSE"
429,"CRIME-FICTION MYSTERY SUSPENSE"
430,"FICTION CRIME-FICTION MYSTERY SUSPENSE"
431,"FICTION CRIME-FICTION NOVEL"
432,"FICTION SCIENCE-FICTION"
433,"FICTION NOVEL"
434,"SPECULATIVE-FICTION SCIENCE-FICTION"
435,"SCIENCE-FICTION SPECULATIVE-FICTION"
436,"CHILDREN'S-LITERATURE"
437,"YOUNG-ADULT-LITERATURE CHILDREN'S-LITERATURE"
438,"SCIENCE-FICTION SPECULATIVE-FICTION"
439,"FICTION CRIME-FICTION SUSPENSE NOVEL"
440,"CRIME-FICTION MYSTERY SUSPENSE FICTION DETECTIVE-FICTION NOVEL"
441,"MYSTERY FICTION DETECTIVE-FICTION CRIME-FICTION SUSPENSE"
442,"FICTION CRIME-FICTION MYSTERY SUSPENSE NOVEL"
443,"SCIENCE-FICTION SPECULATIVE-FICTION"
444,"FICTION ROMANCE-NOVEL NOVEL"
445,"SCIENCE-FICTION SPECULATIVE-FICTION"
446,"SCIENCE-FICTION SPECULATIVE-FICTION"
447,"SCIENCE-FICTION SPECULATIVE-FICTION"
448,"FICTION"
449,"CHILDREN'S-LITERATURE"
450,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
451,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
452,"FANTASY SPECULATIVE-FICTION"
453,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
454,"CHILDREN'S-LITERATURE"
455,"NON-FICTION"
456,"SPY-FICTION FICTION MYSTERY SUSPENSE"
457,"FICTION SPY-FICTION MYSTERY SUSPENSE"
458,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
459,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
460,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
461,"HISTORICAL-NOVEL MYSTERY"
462,"SCIENCE-FICTION SPECULATIVE-FICTION"
463,"HISTORICAL-NOVEL NOVEL"
464,"FANTASY SPECULATIVE-FICTION"
465,"FICTION MYSTERY CRIME-FICTION NOVEL"
466,"FANTASY SPECULATIVE-FICTION"
467,"FANTASY SPECULATIVE-FICTION"
468,"ALTERNATE-HISTORY"
469,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
470,"FANTASY HISTORICAL-NOVEL SPECULATIVE-FICTION"
471,"SCIENCE-FICTION SPECULATIVE-FICTION"
472,"SPY-FICTION THRILLER SPECULATIVE-FICTION"
473,"FICTION"
474,"FICTION MYSTERY SUSPENSE"
475,"CHILDREN'S-LITERATURE"
476,"FICTION NOVEL MYSTERY"
477,"SCIENCE-FICTION SPECULATIVE-FICTION"
478,"FICTION"
479,"FANTASY SPECULATIVE-FICTION"
480,"SPECULATIVE-FICTION"
481,"SPECULATIVE-FICTION"
482,"CRIME-FICTION MYSTERY FICTION THRILLER SUSPENSE"
483,"FICTION CHILDREN'S-LITERATURE"
484,""
485,"SCIENCE-FICTION SPECULATIVE-FICTION"
486,"FICTION CHILDREN'S-LITERATURE"
487,"SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
488,"YOUNG-ADULT-LITERATURE CHILDREN'S-LITERATURE NOVEL"
489,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
490,"NOVEL FICTION"
491,"YOUNG-ADULT-LITERATURE FICTION NOVEL"
492,"HISTORICAL-NOVEL ALTERNATE-HISTORY WAR-NOVEL"
493,"FICTION NOVEL SPECULATIVE-FICTION"
494,"FANTASY SPECULATIVE-FICTION"
495,"FICTION SPY-FICTION THRILLER MYSTERY SUSPENSE"
496,"THRILLER"
497,"FICTION NOVEL"
498,"FICTION NOVEL"
499,"FANTASY SPECULATIVE-FICTION"
500,"FANTASY SPECULATIVE-FICTION"
501,"FICTION MYSTERY"
502,"SCIENCE-FICTION"
503,"FICTION DETECTIVE-FICTION MYSTERY SUSPENSE"
504,"MYSTERY FICTION"
505,"SPY-FICTION THRILLER"
506,""
507,"FICTION FANTASY SPECULATIVE-FICTION"
508,"FICTION MYSTERY NOVEL"
509,"NOVEL"
510,"DETECTIVE-FICTION MYSTERY"
511,"FANTASY SPECULATIVE-FICTION FICTION"
512,"FICTION CHILDREN'S-LITERATURE NOVEL"
513,"FICTION CHILDREN'S-LITERATURE DETECTIVE-FICTION MYSTERY"
514,"FICTION HISTORICAL-NOVEL HISTORICAL-FICTION NOVEL"
515,""
516,"SPECULATIVE-FICTION"
517,"CHILDREN'S-LITERATURE FANTASY"
518,"FANTASY SPECULATIVE-FICTION"
519,"FICTION CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
520,"FICTION CRIME-FICTION MYSTERY SUSPENSE"
521,"FICTION NOVEL"
522,"SCIENCE-FICTION SPECULATIVE-FICTION"
523,"FICTION ROMANCE-NOVEL NOVEL"
524,"FANTASY SHORT-STORY SPECULATIVE-FICTION"
525,"NOVEL"
526,"SHORT-STORY FANTASY SPECULATIVE-FICTION"
527,"FICTION NOVEL SPECULATIVE-FICTION THRILLER"
528,"SCIENCE-FICTION"
529,""
530,"MYSTERY HISTORY"
531,"CHILDREN'S-LITERATURE DETECTIVE-FICTION MYSTERY"
532,"CHILDREN'S-LITERATURE DETECTIVE-FICTION MYSTERY"
533,"DETECTIVE-FICTION MYSTERY CHILDREN'S-LITERATURE"
534,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
535,"SPECULATIVE-FICTION FANTASY"
536,"FANTASY SPECULATIVE-FICTION CHILDREN'S-LITERATURE"
537,"FICTION CHILDREN'S-LITERATURE"
538,"NOVEL FICTION"
