id,tags
57,"CHILDREN'S-LITERATURE"
58,""
59,"NOVEL SPECULATIVE-FICTION"
60,"HISTORICAL-NOVEL NOVEL"
61,"FICTION MYSTERY NOVEL SUSPENSE"
62,""
63,"CHILDREN'S-LITERATURE"
64,"FICTION"
65,"CHILDREN'S-LITERATURE FICTION ROMANCE-NOVEL SPECULATIVE-FICTION"
66,"CHILDREN'S-LITERATURE FANTASY FICTION SPECULATIVE-FICTION"
67,""
68,""
69,""
70,"CHILDREN'S-LITERATURE FICTION"
71,""
72,"CHILDREN'S-LITERATURE"
73,"CHILDREN'S-LITERATURE"
74,"FICTION NOVEL"
75,"FICTION"
76,"SCIENCE-FICTION SPECULATIVE-FICTION"
77,"SPECULATIVE-FICTION"
78,"SCIENCE-FICTION SPECULATIVE-FICTION"
79,"SPECULATIVE-FICTION"
80,"FICTION NOVEL"
81,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
82,"SPECULATIVE-FICTION"
83,"FICTION NOVEL"
84,"FANTASY SPECULATIVE-FICTION"
85,"FICTION"
86,"NOVEL"
87,"CHILDREN'S-LITERATURE FICTION"
88,"DETECTIVE-FICTION MYSTERY"
89,""
90,""
91,"SCIENCE-FICTION SPECULATIVE-FICTION"
92,"DETECTIVE-FICTION MYSTERY SUSPENSE"
93,""
94,"FICTION"
95,""
96,"FICTION"
97,"FICTION"
98,"FICTION"
99,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
100,"FICTION"
101,"FICTION"
102,""
103,"CHILDREN'S-LITERATURE"
104,"FICTION NOVEL"
105,"NOVEL"
106,"SPY-FICTION"
107,"SPY-FICTION"
108,""
109,"SPECULATIVE-FICTION"
110,"SPECULATIVE-FICTION"
111,"NOVEL SPECULATIVE-FICTION"
112,"FICTION NOVEL"
113,"CHILDREN'S-LITERATURE"
114,"FICTION"
115,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
116,"NOVEL"
117,""
118,"NOVEL"
119,"SCIENCE-FICTION SPECULATIVE-FICTION"
120,"FICTION NOVEL"
121,""
122,""
123,"NOVEL"
124,"FANTASY FICTION"
125,"SCIENCE-FICTION SPECULATIVE-FICTION"
126,"FICTION THRILLER"
127,""
128,"NOVEL"
129,"FICTION NOVEL"
130,"SCIENCE-FICTION SPECULATIVE-FICTION"
131,"FICTION SPY-FICTION THRILLER"
132,""
133,"CHILDREN'S-LITERATURE FICTION MYSTERY"
134,"CHILDREN'S-LITERATURE FICTION"
135,"FICTION SPECULATIVE-FICTION"
136,"NOVEL"
137,"CHILDREN'S-LITERATURE FANTASY"
138,"NOVEL"
139,"FICTION"
140,"MYSTERY"
141,""
142,"NOVEL"
143,"FANTASY"
144,""
145,"FICTION"
146,""
147,"CHILDREN'S-LITERATURE"
148,"FANTASY SPECULATIVE-FICTION"
149,"FANTASY FICTION SPECULATIVE-FICTION"
150,"CHILDREN'S-LITERATURE"
151,""
152,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
153,""
154,"FANTASY"
155,"FICTION HUMOUR MYSTERY SPECULATIVE-FICTION"
156,"FANTASY FICTION SPECULATIVE-FICTION"
157,"FICTION NOVEL"
158,"FANTASY FICTION"
159,""
160,"FICTION MYSTERY"
161,"SPECULATIVE-FICTION THRILLER"
162,"FICTION"
163,"DETECTIVE-FICTION MYSTERY"
164,"DETECTIVE-FICTION MYSTERY"
165,"DETECTIVE-FICTION MYSTERY"
166,"DETECTIVE-FICTION MYSTERY"
167,"CHILDREN'S-LITERATURE"
168,"FICTION"
169,"CRIME-FICTION FICTION MYSTERY"
170,""
171,"SPECULATIVE-FICTION"
172,"FICTION"
173,"NOVEL"
174,"FICTION SPECULATIVE-FICTION"
175,"CRIME-FICTION MYSTERY"
176,"MYSTERY SPECULATIVE-FICTION"
177,""
178,"CHILDREN'S-LITERATURE FANTASY FICTION SPECULATIVE-FICTION"
179,"NOVEL"
180,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
181,"DETECTIVE-FICTION FICTION MYSTERY SUSPENSE"
182,""
183,"SCIENCE-FICTION"
184,"FANTASY SPECULATIVE-FICTION"
185,"SPECULATIVE-FICTION"
186,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
187,"SCIENCE-FICTION"
188,""
189,"SCIENCE-FICTION SPECULATIVE-FICTION"
190,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
191,"YOUNG-ADULT-LITERATURE"
192,""
193,"FICTION NOVEL"
194,"CHILDREN'S-LITERATURE FANTASY FICTION SPECULATIVE-FICTION"
195,"SCIENCE-FICTION SPECULATIVE-FICTION"
196,"FICTION"
197,"FICTION"
198,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
199,"FANTASY SPECULATIVE-FICTION"
200,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
201,"CHILDREN'S-LITERATURE SCIENCE-FICTION SPECULATIVE-FICTION"
202,"CHILDREN'S-LITERATURE FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
203,"CHILDREN'S-LITERATURE FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
204,"CHILDREN'S-LITERATURE FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
205,"FICTION NOVEL"
206,"FICTION NOVEL"
207,"FICTION HISTORICAL-NOVEL"
208,"FICTION ROMANCE-NOVEL"
209,"SCIENCE-FICTION SPECULATIVE-FICTION"
210,"FANTASY SPECULATIVE-FICTION"
211,"FICTION"
212,"FICTION HISTORICAL-NOVEL ROMANCE-NOVEL"
213,"FICTION"
214,"HISTORICAL-NOVEL ROMANCE-NOVEL"
215,""
216,"HISTORICAL-NOVEL"
217,"SCIENCE-FICTION"
218,"CRIME-FICTION MYSTERY THRILLER"
219,"CHILDREN'S-LITERATURE FICTION"
220,"NOVEL"
221,"MYSTERY"
222,"FICTION"
223,"HISTORICAL-NOVEL NOVEL"
224,"NOVEL"
225,"FICTION HISTORICAL-NOVEL"
226,"SCIENCE-FICTION SPECULATIVE-FICTION"
227,"SCIENCE-FICTION SPECULATIVE-FICTION"
228,"FANTASY SPECULATIVE-FICTION"
229,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
230,"NOVEL"
231,"CHILDREN'S-LITERATURE FANTASY FICTION SPECULATIVE-FICTION"
232,"FICTION SPECULATIVE-FICTION"
233,"FICTION THRILLER"
234,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
235,"FICTION"
236,"FICTION MYSTERY SUSPENSE"
237,"FICTION"
238,"NOVEL"
239,""
240,"NOVEL"
241,"CHILDREN'S-LITERATURE"
242,"FICTION NOVEL"
243,"NOVEL"
244,"FANTASY FICTION SPECULATIVE-FICTION"
245,"SCIENCE-FICTION SPECULATIVE-FICTION"
246,"SCIENCE-FICTION"
247,"FICTION"
248,"NOVEL"
249,"NOVEL SATIRE"
250,""
251,"FICTION NOVEL"
252,"FICTION"
253,"FICTION MYSTERY SUSPENSE"
254,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
255,"SPECULATIVE-FICTION"
256,""
257,"FICTION MYSTERY"
258,"NOVEL SCIENCE-FICTION"
259,""
260,"NOVEL"
261,"FICTION SPECULATIVE-FICTION"
262,""
263,"CHILDREN'S-LITERATURE FANTASY FICTION SPECULATIVE-FICTION"
264,"SCIENCE-FICTION SPECULATIVE-FICTION"
265,"HISTORICAL-NOVEL"
266,""
267,"FICTION"
268,"FICTION NOVEL"
269,""
270,"FICTION"
271,""
272,"FICTION NOVEL"
273,"FICTION NOVEL"
274,""
275,"NOVEL SCIENCE-FICTION"
276,"CHILDREN'S-LITERATURE FICTION"
277,""
278,""
279,""
280,""
281,"FANTASY SPECULATIVE-FICTION"
282,"SCIENCE-FICTION SPECULATIVE-FICTION"
283,"NOVEL"
284,"CHILDREN'S-LITERATURE"
285,""
286,"FANTASY SPECULATIVE-FICTION"
287,""
288,"CHILDREN'S-LITERATURE FANTASY FICTION HORROR SCIENCE-FICTION SPECULATIVE-FICTION"
289,"FICTION HORROR MYSTERY SCIENCE-FICTION SPECULATIVE-FICTION SUSPENSE"
290,"FICTION HORROR SCIENCE-FICTION SPECULATIVE-FICTION"
291,"FANTASY"
292,"CHILDREN'S-LITERATURE HORROR SCIENCE-FICTION SPECULATIVE-FICTION"
293,"NOVEL"
294,"NOVEL"
295,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
296,""
297,"FICTION"
298,"FANTASY FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
299,"HORROR SCIENCE-FICTION SPECULATIVE-FICTION"
300,""
301,"HISTORICAL-FICTION HISTORICAL-NOVEL"
302,"CHILDREN'S-LITERATURE FICTION"
303,"FICTION NOVEL SPECULATIVE-FICTION"
304,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
305,"FICTION HISTORICAL-NOVEL"
306,"CRIME-FICTION MYSTERY SUSPENSE"
307,""
308,"CRIME-FICTION FICTION MYSTERY NOVEL SUSPENSE"
309,""
310,"SCIENCE-FICTION SPECULATIVE-FICTION"
311,""
312,"FICTION NOVEL SCIENCE-FICTION"
313,"CHILDREN'S-LITERATURE FICTION NOVEL"
314,"CHILDREN'S-LITERATURE FANTASY FICTION SPECULATIVE-FICTION"
315,"NOVEL"
316,"CHILDREN'S-LITERATURE FANTASY FICTION"
317,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
318,"CHILDREN'S-LITERATURE FICTION MYSTERY SUSPENSE"
319,"FANTASY FICTION HORROR SCIENCE-FICTION SPECULATIVE-FICTION"
320,"HORROR SPECULATIVE-FICTION"
321,""
322,"FANTASY FICTION HORROR SCIENCE-FICTION SPECULATIVE-FICTION"
323,"MYSTERY SPECULATIVE-FICTION"
324,"CRIME-FICTION FICTION"
325,"FICTION"
326,"FICTION"
327,"FICTION SPECULATIVE-FICTION"
328,"FICTION HISTORICAL-NOVEL NOVEL"
329,"CHILDREN'S-LITERATURE FANTASY FICTION SPECULATIVE-FICTION"
330,""
331,"CHILDREN'S-LITERATURE FANTASY FICTION SPECULATIVE-FICTION"
332,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
333,"CHILDREN'S-LITERATURE FANTASY FICTION SPECULATIVE-FICTION"
334,"FANTASY FICTION SPECULATIVE-FICTION"
335,"FANTASY SPECULATIVE-FICTION"
336,"FICTION NOVEL"
337,"CHILDREN'S-LITERATURE NOVEL"
338,"NOVEL"
339,""
340,"SCIENCE-FICTION SPECULATIVE-FICTION"
341,"SCIENCE-FICTION SPECULATIVE-FICTION"
342,"FICTION"
343,"ADVENTURE-NOVEL CHILDREN'S-LITERATURE"
344,"SCIENCE-FICTION SPECULATIVE-FICTION"
345,"FANTASY FICTION SPECULATIVE-FICTION"
346,"CHILDREN'S-LITERATURE FANTASY"
347,"SPECULATIVE-FICTION"
348,"FANTASY FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
349,"SCIENCE-FICTION SPECULATIVE-FICTION"
350,"FANTASY SPECULATIVE-FICTION"
351,"CHILDREN'S-LITERATURE"
352,"FANTASY FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
353,"ALTERNATE-HISTORY"
354,"FICTION"
355,"CHILDREN'S-LITERATURE SCIENCE-FICTION SPECULATIVE-FICTION"
356,"FANTASY"
357,""
358,""
359,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
360,"FANTASY FICTION"
361,"CHILDREN'S-LITERATURE FICTION"
362,"MYSTERY"
363,""
364,"FANTASY HISTORICAL-NOVEL SPECULATIVE-FICTION"
365,"SCIENCE-FICTION SPECULATIVE-FICTION"
366,"NOVEL"
367,"MYSTERY"
368,"SCIENCE-FICTION SPECULATIVE-FICTION"
369,"ADVENTURE-NOVEL"
370,"NOVEL SATIRE"
371,"FICTION NOVEL"
372,"FICTION SPECULATIVE-FICTION"
373,"SCIENCE-FICTION SPECULATIVE-FICTION"
374,"SCIENCE-FICTION SPECULATIVE-FICTION"
375,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
376,"CHILDREN'S-LITERATURE"
377,"FICTION NOVEL"
378,"FANTASY SPECULATIVE-FICTION"
379,"CHILDREN'S-LITERATURE SCIENCE-FICTION SPECULATIVE-FICTION"
380,"FANTASY SPECULATIVE-FICTION"
381,"SCIENCE-FICTION SPECULATIVE-FICTION"
382,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
383,"CHILDREN'S-LITERATURE FANTASY FICTION HORROR SCIENCE-FICTION SPECULATIVE-FICTION"
384,"FICTION"
385,"SCIENCE-FICTION"
386,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
387,"CRIME-FICTION MYSTERY"
388,"FICTION NOVEL"
389,"FICTION NOVEL"
390,"FICTION MYSTERY SUSPENSE"
391,"FICTION HISTORICAL-NOVEL"
392,"FICTION"
393,"HISTORICAL-NOVEL"
394,"CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
395,"CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
396,"SCIENCE-FICTION"
397,"THRILLER"
398,""
399,"FICTION"
400,"FICTION"
401,"FICTION NOVEL"
402,""
403,"FICTION HISTORICAL-FICTION HISTORICAL-NOVEL"
404,"FICTION HISTORICAL-FICTION HISTORICAL-NOVEL"
405,"CHILDREN'S-LITERATURE FICTION"
406,"CHILDREN'S-LITERATURE FICTION YOUNG-ADULT-LITERATURE"
407,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
408,""
409,"CHILDREN'S-LITERATURE FICTION"
410,"FICTION NOVEL"
411,"CRIME-FICTION MYSTERY SPECULATIVE-FICTION"
412,"CHILDREN'S-LITERATURE MYSTERY"
413,"SCIENCE-FICTION SPECULATIVE-FICTION"
414,"FANTASY FICTION SPECULATIVE-FICTION"
415,"SPECULATIVE-FICTION"
416,"FANTASY SPECULATIVE-FICTION"
417,"FICTION NOVEL"
418,"FICTION"
419,"SCIENCE-FICTION SPECULATIVE-FICTION"
420,""
421,"CHILDREN'S-LITERATURE FICTION NOVEL"
422,""
423,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
424,"FICTION MYSTERY"
425,"ROMANCE-NOVEL"
426,""
427,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
428,"MYSTERY NOVEL"
429,"CRIME-FICTION MYSTERY SUSPENSE"
430,"FICTION MYSTERY SUSPENSE"
431,"FICTION NOVEL SPECULATIVE-FICTION"
432,"SCIENCE-FICTION"
433,"NOVEL"
434,"SPECULATIVE-FICTION"
435,"SCIENCE-FICTION SPECULATIVE-FICTION"
436,"CHILDREN'S-LITERATURE"
437,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
438,"SCIENCE-FICTION SPECULATIVE-FICTION"
439,"FICTION NOVEL"
440,"CRIME-FICTION DETECTIVE-FICTION FICTION MYSTERY NOVEL SUSPENSE"
441,"CRIME-FICTION DETECTIVE-FICTION FICTION MYSTERY NOVEL SUSPENSE"
442,"CRIME-FICTION FICTION MYSTERY"
443,"SCIENCE-FICTION SPECULATIVE-FICTION"
444,"FICTION NOVEL"
445,"FICTION SCIENCE-FICTION"
446,"SCIENCE-FICTION SPECULATIVE-FICTION"
447,"SCIENCE-FICTION SPECULATIVE-FICTION"
448,""
449,"CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
450,""
451,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
452,"FANTASY FICTION SPECULATIVE-FICTION"
453,"FICTION"
454,"FICTION"
455,""
456,"FICTION MYSTERY SPY-FICTION SUSPENSE"
457,"FICTION MYSTERY SPY-FICTION SUSPENSE"
458,"SCIENCE-FICTION SPECULATIVE-FICTION"
459,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
460,"SCIENCE-FICTION SPECULATIVE-FICTION"
461,"MYSTERY"
462,"SCIENCE-FICTION SPECULATIVE-FICTION"
463,""
464,"FANTASY"
465,"FICTION MYSTERY"
466,"FANTASY"
467,"FANTASY FICTION NOVEL SPECULATIVE-FICTION"
468,"ALTERNATE-HISTORY"
469,"CHILDREN'S-LITERATURE FICTION"
470,"SPECULATIVE-FICTION"
471,"SCIENCE-FICTION SPECULATIVE-FICTION"
472,"SPY-FICTION"
473,"FICTION"
474,"MYSTERY"
475,"CHILDREN'S-LITERATURE"
476,"NOVEL"
477,"FICTION SCIENCE-FICTION"
478,""
479,"FANTASY"
480,""
481,"HORROR SPECULATIVE-FICTION"
482,"CRIME-FICTION FICTION MYSTERY"
483,"CHILDREN'S-LITERATURE"
484,""
485,"SCIENCE-FICTION SPECULATIVE-FICTION"
486,"CHILDREN'S-LITERATURE FICTION SPECULATIVE-FICTION"
487,"FANTASY FICTION SCIENCE-FICTION"
488,""
489,""
490,"FICTION NOVEL"
491,"NOVEL"
492,"ALTERNATE-HISTORY FICTION SPECULATIVE-FICTION"
493,"NOVEL"
494,"FANTASY"
495,"FICTION MYSTERY SUSPENSE THRILLER"
496,""
497,"NOVEL"
498,"NOVEL"
499,""
500,"FANTASY"
501,"FICTION SPECULATIVE-FICTION"
502,"SCIENCE-FICTION"
503,"DETECTIVE-FICTION FICTION MYSTERY"
504,"FANTASY FICTION SPECULATIVE-FICTION"
505,"SPY-FICTION"
506,""
507,"FANTASY FICTION SPECULATIVE-FICTION"
508,"NOVEL"
509,""
510,"DETECTIVE-FICTION MYSTERY"
511,"FICTION SPECULATIVE-FICTION"
512,"CHILDREN'S-LITERATURE FICTION"
513,"CHILDREN'S-LITERATURE DETECTIVE-FICTION FICTION MYSTERY"
514,"FICTION NOVEL"
515,""
516,""
517,"FANTASY"
518,"FANTASY SPECULATIVE-FICTION"
519,"CHILDREN'S-LITERATURE FANTASY FICTION ROMANCE-NOVEL SPECULATIVE-FICTION"
520,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
521,"NOVEL"
522,"SCIENCE-FICTION SPECULATIVE-FICTION"
523,""
524,"FANTASY SHORT-STORY SPECULATIVE-FICTION"
525,""
526,"FANTASY SHORT-STORY SPECULATIVE-FICTION"
527,"NOVEL"
528,""
529,""
530,"MYSTERY"
531,"CHILDREN'S-LITERATURE DETECTIVE-FICTION MYSTERY"
532,"CHILDREN'S-LITERATURE DETECTIVE-FICTION MYSTERY"
533,"CHILDREN'S-LITERATURE DETECTIVE-FICTION MYSTERY"
534,"CHILDREN'S-LITERATURE FICTION"
535,"FANTASY SPECULATIVE-FICTION"
536,"FANTASY SPECULATIVE-FICTION"
537,"CHILDREN'S-LITERATURE FICTION"
538,"FICTION NOVEL SPECULATIVE-FICTION"
539,"FANTASY"
540,"FANTASY FICTION"
541,"NOVEL"
542,"CHILDREN'S-LITERATURE NOVEL"
543,"ADVENTURE-NOVEL FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
544,"FANTASY"
545,"FICTION HISTORICAL-FICTION HISTORICAL-NOVEL SPECULATIVE-FICTION"
546,""
547,"NOVEL"
548,"NOVEL"
549,"FICTION SPECULATIVE-FICTION"
550,""
551,"FICTION"
552,"FICTION"
553,"SPECULATIVE-FICTION"
554,""
555,"CRIME-FICTION"
556,"CHILDREN'S-LITERATURE FICTION NOVEL"
557,"FICTION NOVEL"
558,"NOVEL"
559,"NOVEL"
560,""
561,""
562,"CRIME-FICTION MYSTERY"
563,"CHILDREN'S-LITERATURE FICTION NOVEL"
564,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
565,"CRIME-FICTION MYSTERY SUSPENSE"
566,""
567,"MYSTERY THRILLER"
568,"CHILDREN'S-LITERATURE"
569,"CHILDREN'S-LITERATURE SCIENCE-FICTION SPECULATIVE-FICTION"
570,""
571,"CRIME-FICTION"
572,"CHILDREN'S-LITERATURE FANTASY FICTION SPECULATIVE-FICTION"
573,""
574,""
575,"FICTION SPECULATIVE-FICTION"
576,"CHILDREN'S-LITERATURE NOVEL"
577,"FICTION NOVEL"
578,"CHILDREN'S-LITERATURE"
579,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
580,"FICTION SPECULATIVE-FICTION"
581,"FICTION NOVEL"
582,""
583,"FICTION MYSTERY"
584,""
585,""
586,"FANTASY SPECULATIVE-FICTION"
587,"CHILDREN'S-LITERATURE FICTION YOUNG-ADULT-LITERATURE"
588,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
589,""
590,"NOVEL"
591,"CHILDREN'S-LITERATURE"
592,"CRIME-FICTION FICTION NOVEL"
593,"SPECULATIVE-FICTION"
594,"FICTION NOVEL"
595,"FANTASY SPECULATIVE-FICTION"
596,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
597,""
598,"CHILDREN'S-LITERATURE"
599,""
600,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
601,""
602,"FANTASY SPECULATIVE-FICTION"
603,"FANTASY FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
604,"SCIENCE-FICTION SPECULATIVE-FICTION"
605,"SCIENCE-FICTION SPECULATIVE-FICTION"
606,"DETECTIVE-FICTION MYSTERY"
607,"DETECTIVE-FICTION MYSTERY"
608,"DETECTIVE-FICTION MYSTERY"
609,"FICTION"
610,""
611,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
612,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
613,"CHILDREN'S-LITERATURE FICTION"
614,"NOVEL"
615,"NOVEL"
616,"FANTASY SCIENCE-FICTION"
617,"CHILDREN'S-LITERATURE FANTASY"
618,"FANTASY ROMANCE-NOVEL SPECULATIVE-FICTION"
619,"FICTION NOVEL"
620,""
621,"SCIENCE-FICTION SPECULATIVE-FICTION"
622,"FICTION NOVEL"
623,""
624,"SCIENCE-FICTION SPECULATIVE-FICTION"
625,""
626,""
627,""
628,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
629,"FICTION SPECULATIVE-FICTION"
630,"ADVENTURE-NOVEL FICTION SPECULATIVE-FICTION"
631,"ADVENTURE-NOVEL SPECULATIVE-FICTION"
632,"ADVENTURE-NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
633,"ADVENTURE-NOVEL FICTION SPECULATIVE-FICTION"
634,"CHILDREN'S-LITERATURE FICTION SPECULATIVE-FICTION"
635,"CRIME-FICTION"
636,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
637,"NOVEL"
638,"CRIME-FICTION MYSTERY SUSPENSE"
639,""
640,"FICTION NOVEL"
641,""
642,"CRIME-FICTION FICTION MYSTERY NOVEL"
643,""
644,"NOVEL YOUNG-ADULT-LITERATURE"
645,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
646,"CHILDREN'S-LITERATURE"
647,"FICTION NOVEL"
648,"FICTION"
649,"HISTORICAL-NOVEL"
650,"THRILLER"
651,"NOVEL"
652,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
653,""
654,"CRIME-FICTION"
655,""
656,"FANTASY"
657,"CRIME-FICTION FICTION"
658,"FICTION NOVEL"
659,"NOVEL"
660,"NOVEL"
661,"FICTION MYSTERY SUSPENSE"
662,""
663,""
664,"NON-FICTION"
665,"FICTION NOVEL"
666,"FICTION"
667,"CHILDREN'S-LITERATURE"
668,"FANTASY"
669,"FICTION"
670,"NOVEL"
671,"CHILDREN'S-LITERATURE"
672,"SPECULATIVE-FICTION"
673,"CHILDREN'S-LITERATURE NOVEL"
674,"FANTASY"
675,"CHILDREN'S-LITERATURE FICTION"
676,"THRILLER"
677,"SPY-FICTION"
678,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
679,"SCIENCE-FICTION SPECULATIVE-FICTION"
680,"CHILDREN'S-LITERATURE MYSTERY"
681,"FICTION HISTORICAL-FICTION NOVEL"
682,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
683,"CHILDREN'S-LITERATURE"
684,""
685,"FANTASY SPECULATIVE-FICTION"
686,"FICTION NOVEL"
687,"NOVEL"
688,"CHILDREN'S-LITERATURE FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
689,""
690,"ADVENTURE-NOVEL FANTASY YOUNG-ADULT-LITERATURE"
691,"CHILDREN'S-LITERATURE"
692,""
693,"FANTASY"
694,""
695,""
696,"SPECULATIVE-FICTION"
697,"NOVEL"
698,""
699,"SCIENCE-FICTION SPECULATIVE-FICTION"
700,""
701,""
702,"FICTION NOVEL"
703,"NOVEL"
704,"FANTASY"
705,"CHILDREN'S-LITERATURE FANTASY"
706,""
707,"CHILDREN'S-LITERATURE SCIENCE-FICTION SPECULATIVE-FICTION"
708,""
709,"FICTION"
710,"FICTION"
711,"FANTASY FICTION"
712,""
713,"SPECULATIVE-FICTION"
714,""
715,""
716,""
717,""
718,""
719,""
720,"CRIME-FICTION FANTASY FICTION MYSTERY SUSPENSE"
721,"FICTION SPECULATIVE-FICTION"
722,"CHILDREN'S-LITERATURE"
723,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
724,"SCIENCE-FICTION"
725,"NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
726,"SCIENCE-FICTION SPECULATIVE-FICTION"
727,"CHILDREN'S-LITERATURE"
728,"NOVEL"
729,"SCIENCE-FICTION SPECULATIVE-FICTION"
730,"SCIENCE-FICTION SPECULATIVE-FICTION"
731,"FICTION MYSTERY SUSPENSE"
732,"SCIENCE-FICTION"
733,"MYSTERY SUSPENSE"
734,"FANTASY"
735,"FICTION MYSTERY"
736,""
737,""
738,""
739,"CRIME-FICTION FICTION MYSTERY"
740,"CRIME-FICTION MYSTERY"
741,"HISTORICAL-NOVEL"
742,"CRIME-FICTION MYSTERY SUSPENSE"
743,"NOVEL"
744,"NOVEL"
745,"CHILDREN'S-LITERATURE"
746,""
747,"FICTION MYSTERY"
748,"CHILDREN'S-LITERATURE"
749,"FICTION SPECULATIVE-FICTION"
