id,tags
97,"CHILDREN'S-LITERATURE DETECTIVE-FICTION MYSTERY YOUNG-ADULT-LITERATURE"
98,"FICTION NOVEL ROMANCE-NOVEL"
99,"ALTERNATE-HISTORY SCIENCE-FICTION SPECULATIVE-FICTION"
100,"CHILDREN'S-LITERATURE FICTION NOVEL"
101,"FICTION NOVEL"
102,"AUTOBIOGRAPHY FICTION MEMOIR NON-FICTION NOVEL"
103,"FICTION NOVEL ROMANCE-NOVEL YOUNG-ADULT-LITERATURE"
104,"SPECULATIVE-FICTION"
105,"SCIENCE-FICTION SPECULATIVE-FICTION"
106,"FICTION"
107,"FICTION NOVEL SPECULATIVE-FICTION"
108,"FICTION NOVEL"
109,"ALTERNATE-HISTORY SPY-FICTION SUSPENSE THRILLER"
110,"CHILDREN'S-LITERATURE FICTION NOVEL YOUNG-ADULT-LITERATURE"
111,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
112,"CHILDREN'S-LITERATURE FICTION NOVEL YOUNG-ADULT-LITERATURE"
113,"FICTION NOVEL"
114,"FANTASY FICTION HISTORICAL-NOVEL NOVEL ROMANCE-NOVEL"
115,"FICTION NOVEL ROMANCE-NOVEL"
116,"FICTION NOVEL"
117,"CHILDREN'S-LITERATURE SCIENCE-FICTION SPECULATIVE-FICTION"
118,"CHILDREN'S-LITERATURE FICTION NOVEL ROMANCE-NOVEL YOUNG-ADULT-LITERATURE"
119,"AUTOBIOGRAPHICAL-NOVEL FICTION"
120,"FICTION"
121,"SPECULATIVE-FICTION"
122,"SCIENCE-FICTION SPECULATIVE-FICTION"
123,"ADVENTURE-NOVEL FANTASY SPECULATIVE-FICTION"
124,"SCIENCE-FICTION SPECULATIVE-FICTION"
125,"HISTORICAL-FICTION HISTORICAL-NOVEL"
126,"SCIENCE-FICTION SPECULATIVE-FICTION"
127,""
128,"HISTORICAL-FICTION HISTORICAL-NOVEL NON-FICTION"
129,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
130,""
131,"FICTION MYSTERY NOVEL SUSPENSE"
132,"FICTION NOVEL ROMANCE-NOVEL"
133,"NOVEL SATIRE"
134,"CRIME-FICTION DETECTIVE-FICTION FICTION MYSTERY SUSPENSE THRILLER"
135,"FANTASY SPECULATIVE-FICTION"
136,"CHILDREN'S-LITERATURE SCIENCE-FICTION SPECULATIVE-FICTION"
137,"CHILDREN'S-LITERATURE FICTION"
138,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
139,"SCIENCE-FICTION SPECULATIVE-FICTION"
140,"ALTERNATE-HISTORY HISTORICAL-NOVEL"
141,"SCIENCE-FICTION SPECULATIVE-FICTION"
142,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
143,"YOUNG-ADULT-LITERATURE"
144,"CHILDREN'S-LITERATURE FANTASY"
145,"CRIME-FICTION MYSTERY SUSPENSE"
146,"SCIENCE-FICTION SPECULATIVE-FICTION"
147,"CRIME-FICTION MYSTERY SCIENCE-FICTION THRILLER"
148,"DETECTIVE-FICTION MYSTERY"
149,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION YOUNG-ADULT-LITERATURE"
150,"FANTASY SPECULATIVE-FICTION"
151,"SPY-FICTION"
152,"FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
153,"FANTASY HISTORICAL-NOVEL SPECULATIVE-FICTION"
154,"FICTION NOVEL ROMANCE-NOVEL"
155,"SCIENCE-FICTION SPECULATIVE-FICTION"
156,"CRIME-FICTION FICTION MYSTERY SUSPENSE THRILLER"
157,"FICTION NOVEL"
158,"CRIME-FICTION FICTION MYSTERY NOVEL SUSPENSE THRILLER"
159,"CHILDREN'S-LITERATURE HORROR SPECULATIVE-FICTION YOUNG-ADULT-LITERATURE"
160,"FICTION NOVEL"
161,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
162,"SCIENCE-FICTION SPECULATIVE-FICTION THRILLER"
163,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
164,"NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
165,"HISTORICAL-NOVEL MYSTERY"
166,"SCIENCE-FICTION SPECULATIVE-FICTION THRILLER"
167,"FANTASY SPECULATIVE-FICTION"
168,"FANTASY HORROR SCIENCE-FICTION SPECULATIVE-FICTION"
169,"CRIME-FICTION DETECTIVE-FICTION MYSTERY SUSPENSE"
170,""
171,"CHILDREN'S-LITERATURE FICTION NOVEL ROMANCE-NOVEL"
172,"FICTION NOVEL"
173,"ADVENTURE-NOVEL YOUNG-ADULT-LITERATURE"
174,"FICTION MYSTERY"
175,"CHILDREN'S-LITERATURE FANTASY"
176,"FICTION HISTORICAL-FICTION HISTORICAL-NOVEL NOVEL ROMANCE-NOVEL"
177,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
178,"FICTION NOVEL"
179,"CHILDREN'S-LITERATURE NOVEL"
180,"FANTASY"
181,"SCIENCE-FICTION SPECULATIVE-FICTION"
182,"HISTORICAL-NOVEL"
183,"CHILDREN'S-LITERATURE FICTION NOVEL YOUNG-ADULT-LITERATURE"
184,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
185,"FICTION NOVEL"
186,"CHILDREN'S-LITERATURE"
187,"AUTOBIOGRAPHY NON-FICTION"
188,"ADVENTURE-NOVEL FANTASY YOUNG-ADULT-LITERATURE"
189,"CHILDREN'S-LITERATURE FICTION NOVEL"
190,"FICTION THRILLER"
191,"FANTASY SPECULATIVE-FICTION"
192,"FICTION"
193,"CHILDREN'S-LITERATURE SCIENCE-FICTION SPECULATIVE-FICTION"
194,"FANTASY FICTION SPECULATIVE-FICTION"
195,"CHILDREN'S-LITERATURE FICTION YOUNG-ADULT-LITERATURE"
196,"FICTION"
197,"SCIENCE-FICTION SPECULATIVE-FICTION"
198,"NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
199,"ALTERNATE-HISTORY FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
200,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
201,"FANTASY SPECULATIVE-FICTION"
202,"ADVENTURE-NOVEL SPECULATIVE-FICTION"
203,"FICTION NOVEL"
204,"CHILDREN'S-LITERATURE FANTASY FICTION NOVEL"
205,"CHILDREN'S-LITERATURE FANTASY FICTION SPECULATIVE-FICTION"
206,"FICTION NOVEL"
207,"FICTION NOVEL"
208,"ADVENTURE-NOVEL FANTASY SCIENCE-FICTION SPECULATIVE-FICTION YOUNG-ADULT-LITERATURE"
209,"CHILDREN'S-LITERATURE FICTION NOVEL YOUNG-ADULT-LITERATURE"
210,"FICTION NOVEL ROMANCE-NOVEL"
211,"FANTASY SPECULATIVE-FICTION"
212,"FANTASY SPECULATIVE-FICTION"
213,"FICTION MYSTERY"
214,"NOVEL SPECULATIVE-FICTION"
215,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
216,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
217,"FICTION SCIENCE-FICTION SPECULATIVE-FICTION"
218,"FICTION NOVEL ROMANCE-NOVEL"
219,"CHILDREN'S-LITERATURE FICTION HISTORICAL-FICTION NOVEL"
220,"FANTASY SPECULATIVE-FICTION"
221,"FICTION"
222,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
223,"FICTION NOVEL"
224,""
225,""
226,"CHILDREN'S-LITERATURE FICTION MYSTERY SUSPENSE"
227,"FANTASY SPECULATIVE-FICTION"
228,""
229,"FICTION NOVEL"
230,"SPECULATIVE-FICTION"
231,"SCIENCE-FICTION SPECULATIVE-FICTION"
232,"CHILDREN'S-LITERATURE FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
233,"DETECTIVE-FICTION FICTION MYSTERY"
234,"FICTION NOVEL THRILLER"
235,"ALTERNATE-HISTORY SPECULATIVE-FICTION THRILLER"
236,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
237,"CHILDREN'S-LITERATURE SPECULATIVE-FICTION YOUNG-ADULT-LITERATURE"
238,"FICTION MYSTERY SUSPENSE"
239,"CHILDREN'S-LITERATURE NOVEL YOUNG-ADULT-LITERATURE"
240,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
241,"FICTION HISTORICAL-FICTION NOVEL SPECULATIVE-FICTION"
242,"CHILDREN'S-LITERATURE DETECTIVE-FICTION MYSTERY"
243,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
244,"FANTASY SPECULATIVE-FICTION"
245,"SCIENCE-FICTION SPECULATIVE-FICTION"
246,"SCIENCE-FICTION SPECULATIVE-FICTION"
247,"CHILDREN'S-LITERATURE"
248,"SPECULATIVE-FICTION"
249,"FICTION NOVEL"
250,"SCIENCE-FICTION SPECULATIVE-FICTION"
251,"FICTION"
252,"CHILDREN'S-LITERATURE FICTION NOVEL YOUNG-ADULT-LITERATURE"
253,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
254,"FICTION THRILLER"
255,"FANTASY SPECULATIVE-FICTION"
256,"SCIENCE-FICTION SPECULATIVE-FICTION"
257,"SPY-FICTION THRILLER"
258,"CHILDREN'S-LITERATURE FICTION YOUNG-ADULT-LITERATURE"
259,"SCIENCE-FICTION SPECULATIVE-FICTION"
260,"FICTION HISTORICAL-NOVEL"
261,"NOVEL"
262,"FICTION NOVEL ROMANCE-NOVEL"
263,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
264,"CHILDREN'S-LITERATURE NOVEL YOUNG-ADULT-LITERATURE"
265,"SCIENCE-FICTION SPECULATIVE-FICTION"
266,"HISTORICAL-NOVEL"
267,"NON-FICTION"
268,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
269,"FICTION NOVEL"
270,"FANTASY HISTORICAL-NOVEL"
271,"CHILDREN'S-LITERATURE FICTION NOVEL"
272,"NOVEL"
273,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
274,"FICTION NOVEL SPECULATIVE-FICTION"
275,"FICTION NOVEL"
276,"CRIME-FICTION FICTION MYSTERY"
277,"CHILDREN'S-LITERATURE FICTION"
278,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
279,"FANTASY SPECULATIVE-FICTION"
280,"FANTASY SPECULATIVE-FICTION"
281,"SCIENCE-FICTION SPECULATIVE-FICTION THRILLER"
282,"HISTORICAL-FICTION HISTORICAL-NOVEL HISTORY"
283,""
284,"FICTION NOVEL"
285,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
286,"FICTION NOVEL"
287,"CHILDREN'S-LITERATURE FICTION YOUNG-ADULT-LITERATURE"
288,"FICTION NOVEL"
289,"CHILDREN'S-LITERATURE NOVEL YOUNG-ADULT-LITERATURE"
290,"HISTORICAL-NOVEL"
291,""
292,"CHILDREN'S-LITERATURE FANTASY FICTION MYSTERY SPECULATIVE-FICTION"
293,"FICTION NOVEL"
294,"FICTION NOVEL"
295,"SCIENCE-FICTION SPECULATIVE-FICTION"
296,"COMEDY"
297,"FICTION NOVEL"
298,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
299,"FICTION HISTORICAL-NOVEL NOVEL"
300,"FANTASY HISTORICAL-FICTION HISTORICAL-NOVEL ROMANCE-NOVEL"
301,"CRIME-FICTION FICTION MYSTERY SUSPENSE THRILLER"
302,"CHILDREN'S-LITERATURE FICTION NOVEL YOUNG-ADULT-LITERATURE"
303,"CHILDREN'S-LITERATURE FICTION NOVEL ROMANCE-NOVEL"
304,"CHILDREN'S-LITERATURE FICTION"
305,"ALTERNATE-HISTORY NON-FICTION SPY-FICTION TECHNO-THRILLER THRILLER"
306,"NOVEL SPECULATIVE-FICTION"
307,"CRIME-FICTION DETECTIVE-FICTION MYSTERY"
308,"FANTASY SPECULATIVE-FICTION"
309,"FICTION HISTORICAL-FICTION NOVEL"
310,"FICTION NOVEL"
311,"SCIENCE-FICTION SPECULATIVE-FICTION"
312,"FICTION NOVEL"
313,"FICTION MYSTERY SUSPENSE THRILLER"
314,"FICTION NOVEL"
315,"CHILDREN'S-LITERATURE FICTION YOUNG-ADULT-LITERATURE"
316,"CRIME-FICTION FICTION MYSTERY SUSPENSE THRILLER"
317,"SPECULATIVE-FICTION"
318,"CHILDREN'S-LITERATURE FICTION NOVEL"
319,"FICTION NOVEL"
320,"SPY-FICTION THRILLER"
321,"CRIME-FICTION DETECTIVE-FICTION FICTION MYSTERY SUSPENSE"
322,"FICTION NOVEL SPECULATIVE-FICTION"
323,"FICTION NOVEL"
324,"FANTASY SPECULATIVE-FICTION"
325,"DETECTIVE-FICTION FANTASY MYSTERY"
326,"FICTION ROMANCE-NOVEL"
327,"CHILDREN'S-LITERATURE DETECTIVE-FICTION MYSTERY"
328,"ALTERNATE-HISTORY FANTASY MYSTERY SCIENCE-FICTION SPECULATIVE-FICTION"
329,"FICTION SPECULATIVE-FICTION"
330,"FICTION HORROR NOVEL"
331,""
332,"MYSTERY SUSPENSE THRILLER"
333,"CRIME-FICTION FICTION MYSTERY SUSPENSE THRILLER"
334,"FICTION"
335,"SPECULATIVE-FICTION"
336,"FANTASY HISTORICAL-NOVEL ROMANCE-NOVEL SPECULATIVE-FICTION"
337,"CRIME-FICTION FICTION MYSTERY NOVEL SUSPENSE"
338,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
339,"NOVEL"
340,"CHILDREN'S-LITERATURE FANTASY YOUNG-ADULT-LITERATURE"
341,"SPECULATIVE-FICTION"
342,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
343,"SCIENCE-FICTION SPECULATIVE-FICTION"
344,"SCIENCE-FICTION SPECULATIVE-FICTION"
345,"CHILDREN'S-LITERATURE FICTION"
346,"HISTORICAL-NOVEL NOVEL"
347,"CHILDREN'S-LITERATURE FANTASY NOVEL"
348,"FANTASY SPECULATIVE-FICTION"
349,"CHILDREN'S-LITERATURE FANTASY FICTION"
350,"DETECTIVE-FICTION MYSTERY SUSPENSE THRILLER"
351,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
352,"SUSPENSE"
353,"FICTION SPECULATIVE-FICTION"
354,"CHILDREN'S-LITERATURE NOVEL YOUNG-ADULT-LITERATURE"
355,"FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
356,"SCIENCE-FICTION SPECULATIVE-FICTION"
357,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
358,"CRIME-FICTION MYSTERY SUSPENSE THRILLER"
359,"FICTION NOVEL"
360,"CHILDREN'S-LITERATURE FANTASY FICTION"
361,"CHILDREN'S-LITERATURE FANTASY"
362,"CHILDREN'S-LITERATURE"
363,"FICTION NOVEL"
364,"CHILDREN'S-LITERATURE CRIME-FICTION FICTION MYSTERY SUSPENSE"
365,""
366,"CHILDREN'S-LITERATURE"
367,"SCIENCE-FICTION SPECULATIVE-FICTION"
368,"FICTION NOVEL"
369,"CHILDREN'S-LITERATURE FICTION NOVEL YOUNG-ADULT-LITERATURE"
370,"CHILDREN'S-LITERATURE SCIENCE-FICTION SPECULATIVE-FICTION"
371,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
372,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
373,"CHILDREN'S-LITERATURE FICTION"
374,"FICTION"
375,"CHILDREN'S-LITERATURE FANTASY HORROR SPECULATIVE-FICTION"
376,"CHILDREN'S-LITERATURE FICTION NOVEL"
377,"CHILDREN'S-LITERATURE FICTION"
378,"CHILDREN'S-LITERATURE"
379,"CRIME-FICTION DETECTIVE-FICTION HISTORICAL-NOVEL MYSTERY SUSPENSE"
380,"FICTION HISTORICAL-FICTION HISTORICAL-NOVEL NOVEL"
381,"FANTASY SPECULATIVE-FICTION"
382,"FICTION NOVEL"
383,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
384,"FICTION NOVEL"
385,"FICTION"
386,"CHILDREN'S-LITERATURE FICTION NOVEL"
387,"SPECULATIVE-FICTION"
388,"SCIENCE-FICTION SPECULATIVE-FICTION THRILLER"
389,"NOVEL"
390,"COMIC-NOVEL FICTION NOVEL"
391,"SCIENCE-FICTION SPECULATIVE-FICTION"
392,"CHILDREN'S-LITERATURE SCIENCE-FICTION SPECULATIVE-FICTION"
393,"SCIENCE-FICTION SPECULATIVE-FICTION"
394,"NOVEL"
395,"THRILLER"
396,"NON-FICTION NOVEL"
397,"ROMANCE-NOVEL"
398,"FICTION THRILLER"
399,"CHILDREN'S-LITERATURE"
400,"FICTION NOVEL"
401,"FICTION HISTORICAL-NOVEL NOVEL"
402,"FANTASY SPECULATIVE-FICTION"
403,"FICTION NOVEL"
404,"FANTASY SPECULATIVE-FICTION"
405,"CHILDREN'S-LITERATURE DETECTIVE-FICTION MYSTERY YOUNG-ADULT-LITERATURE"
406,"FICTION NOVEL"
407,"CHILDREN'S-LITERATURE ROMANCE-NOVEL SPECULATIVE-FICTION YOUNG-ADULT-LITERATURE"
408,"NOVEL"
409,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
410,"SCIENCE-FICTION SPECULATIVE-FICTION"
411,"FICTION NOVEL ROMANCE-NOVEL"
412,"CHILDREN'S-LITERATURE FANTASY HORROR SPECULATIVE-FICTION"
413,"CHILDREN'S-LITERATURE FICTION NOVEL YOUNG-ADULT-LITERATURE"
414,"FICTION NOVEL"
415,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
416,"FANTASY NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
417,"FANTASY FICTION SPECULATIVE-FICTION"
418,"FICTION NOVEL"
419,"FANTASY SPECULATIVE-FICTION"
420,"SCIENCE-FICTION SPECULATIVE-FICTION"
421,"DETECTIVE-FICTION MYSTERY"
422,"NON-FICTION"
423,"FICTION NOVEL"
424,"FICTION NOVEL SCIENCE-FICTION SPECULATIVE-FICTION"
425,"FICTION NOVEL"
426,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
427,"FICTION MYSTERY NOVEL"
428,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
429,"FICTION HISTORICAL-NOVEL NOVEL"
430,"FICTION NOVEL"
431,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
432,"SCIENCE-FICTION SPECULATIVE-FICTION"
433,"SCIENCE-FICTION SPECULATIVE-FICTION THRILLER"
434,"NOVEL ROMANCE-NOVEL"
435,"CRIME-FICTION MYSTERY SCIENCE-FICTION SUSPENSE"
436,"CHILDREN'S-LITERATURE CRIME-FICTION DETECTIVE-FICTION MYSTERY SUSPENSE"
437,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
438,"FICTION NOVEL"
439,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
440,"CRIME-FICTION DETECTIVE-FICTION MYSTERY SUSPENSE"
441,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
442,"CRIME-FICTION FICTION MYSTERY SCIENCE-FICTION SPECULATIVE-FICTION SUSPENSE THRILLER"
443,"SPECULATIVE-FICTION"
444,"DETECTIVE-FICTION MYSTERY"
445,"CRIME-FICTION DETECTIVE-FICTION MYSTERY SUSPENSE"
446,"CHILDREN'S-LITERATURE FICTION MYSTERY YOUNG-ADULT-LITERATURE"
447,"ALTERNATE-HISTORY"
448,"FICTION NOVEL"
449,"CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
450,"NON-FICTION"
451,""
452,"CRIME-FICTION FICTION MYSTERY NOVEL SUSPENSE"
453,"CRIME-FICTION FICTION MYSTERY SUSPENSE"
454,"FICTION NOVEL YOUNG-ADULT-LITERATURE"
455,"FICTION NOVEL"
456,"CHILDREN'S-LITERATURE NOVEL YOUNG-ADULT-LITERATURE"
457,"FICTION NOVEL"
458,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
459,"CHILDREN'S-LITERATURE FICTION ROMANCE-NOVEL YOUNG-ADULT-LITERATURE"
460,"CHILDREN'S-LITERATURE FICTION NOVEL YOUNG-ADULT-LITERATURE"
461,"FICTION NOVEL"
462,""
463,"FICTION HISTORICAL-FICTION SPECULATIVE-FICTION"
464,"FICTION NOVEL ROMANCE-NOVEL"
465,"CHILDREN'S-LITERATURE FICTION NOVEL ROMANCE-NOVEL YOUNG-ADULT-LITERATURE"
466,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
467,"CHILDREN'S-LITERATURE FICTION YOUNG-ADULT-LITERATURE"
468,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
469,"CRIME-FICTION FICTION MYSTERY SUSPENSE THRILLER"
470,"SCIENCE-FICTION SPECULATIVE-FICTION"
471,"CHILDREN'S-LITERATURE FICTION"
472,"CRIME-FICTION FICTION MYSTERY SUSPENSE THRILLER"
473,"CRIME-FICTION MYSTERY SCIENCE-FICTION SPECULATIVE-FICTION SUSPENSE"
474,"FANTASY HISTORICAL-NOVEL SPECULATIVE-FICTION"
475,"FICTION NOVEL"
476,"FICTION"
477,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
478,"FICTION"
479,"NON-FICTION"
480,"CRIME-FICTION FICTION MYSTERY NOVEL SUSPENSE"
481,"FICTION HISTORICAL-NOVEL"
482,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
483,"FICTION NOVEL"
484,"FICTION NOVEL"
485,"FANTASY FICTION"
486,"FICTION HISTORICAL-NOVEL NOVEL"
487,"ADVENTURE-NOVEL CHILDREN'S-LITERATURE"
488,"CHILDREN'S-LITERATURE FICTION YOUNG-ADULT-LITERATURE"
489,"FICTION HORROR MYSTERY SPECULATIVE-FICTION"
490,"CHILDREN'S-LITERATURE FICTION YOUNG-ADULT-LITERATURE"
491,"NON-FICTION"
492,"FANTASY FICTION NOVEL"
493,"FICTION NOVEL"
494,"CHILDREN'S-LITERATURE FICTION"
495,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
496,"AUTOBIOGRAPHY NON-FICTION NOVEL"
497,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
498,"CHILDREN'S-LITERATURE CRIME-FICTION FICTION MYSTERY ROMANCE-NOVEL SUSPENSE YOUNG-ADULT-LITERATURE"
499,"CHILDREN'S-LITERATURE FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
500,"FICTION YOUNG-ADULT-LITERATURE"
501,"FANTASY SPECULATIVE-FICTION"
502,"ALTERNATE-HISTORY HISTORICAL-NOVEL WAR-NOVEL"
503,"FICTION NOVEL SUSPENSE THRILLER"
504,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
505,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
