id,tags
57,"FANTASY CHILDREN'S-LITERATURE"
58,"NOVEL FICTION"
59,"FANTASY SPECULATIVE-FICTION"
60,"NOVEL HISTORICAL-FICTION HISTORICAL-NOVEL"
61,"DETECTIVE-FICTION MYSTERY NOVEL CRIME-FICTION FICTION SUSPENSE"
62,"FICTION NOVEL"
63,"FICTION FANTASY"
64,"SCIENCE-FICTION FICTION"
65,"FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION ROMANCE-NOVEL"
66,"FANTASY FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
67,"NOVEL FICTION"
68,"SCIENCE-FICTION SPECULATIVE-FICTION"
69,"NOVEL FICTION"
70,"FICTION CHILDREN'S-LITERATURE"
71,"NOVEL"
72,"MYSTERY FICTION CHILDREN'S-LITERATURE"
73,"SPECULATIVE-FICTION"
74,"NOVEL FICTION"
75,"NOVEL FICTION"
76,"NOVEL SCIENCE-FICTION FICTION SPECULATIVE-FICTION"
77,"MYSTERY FICTION HORROR SPECULATIVE-FICTION"
78,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
79,"SPECULATIVE-FICTION FICTION"
80,"NOVEL FICTION"
81,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
82,"NOVEL"
83,"NOVEL FICTION"
84,"FANTASY SPECULATIVE-FICTION"
85,"FICTION HISTORICAL-NOVEL"
86,"NOVEL FICTION"
87,"NOVEL YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
88,"DETECTIVE-FICTION MYSTERY FICTION SUSPENSE"
89,"NOVEL FICTION"
90,"NOVEL FICTION"
91,"SCIENCE-FICTION SPECULATIVE-FICTION"
92,"DETECTIVE-FICTION CRIME-FICTION MYSTERY FICTION SUSPENSE"
93,"FICTION"
94,"FICTION"
95,"NOVEL FICTION"
96,"NOVEL FICTION"
97,"NOVEL YOUNG-ADULT-LITERATURE FICTION"
98,"NOVEL SCIENCE-FICTION FICTION SPECULATIVE-FICTION"
99,"SCIENCE-FICTION SPECULATIVE-FICTION"
100,"THRILLER SUSPENSE FICTION"
101,"NOVEL FICTION SPECULATIVE-FICTION"
102,"HISTORICAL-NOVEL"
103,"CHILDREN'S-LITERATURE"
104,"NOVEL FICTION"
105,"FICTION THRILLER SPECULATIVE-FICTION SCIENCE-FICTION"
106,"SPY-FICTION THRILLER"
107,"SPY-FICTION"
108,"THRILLER"
109,"NOVEL SCIENCE-FICTION FICTION SPECULATIVE-FICTION"
110,"FICTION SPECULATIVE-FICTION"
111,"NOVEL"
112,"NOVEL FICTION"
113,"CHILDREN'S-LITERATURE"
114,"NOVEL FICTION"
115,"SCIENCE-FICTION SPECULATIVE-FICTION"
116,"NOVEL FICTION"
117,"NOVEL"
118,"NOVEL"
119,"SCIENCE-FICTION SPECULATIVE-FICTION"
120,"NOVEL FICTION"
121,"MYSTERY FICTION SPECULATIVE-FICTION"
122,"CRIME-FICTION MYSTERY FICTION THRILLER SUSPENSE"
123,"NON-FICTION"
124,"SCIENCE-FICTION SPECULATIVE-FICTION"
125,"SCIENCE-FICTION SPECULATIVE-FICTION"
126,"SCIENCE-FICTION THRILLER"
127,"NOVEL FICTION"
128,"NOVEL HISTORICAL-NOVEL FICTION"
129,"NOVEL FICTION SPECULATIVE-FICTION"
130,"NOVEL SCIENCE-FICTION FICTION SPECULATIVE-FICTION"
131,"SPY-FICTION THRILLER"
132,"CHILDREN'S-LITERATURE"
133,"MYSTERY FICTION"
134,"NOVEL FICTION CHILDREN'S-LITERATURE"
135,"SPECULATIVE-FICTION"
136,"NOVEL CHILDREN'S-LITERATURE"
137,"CHILDREN'S-LITERATURE"
138,"FICTION"
139,"NOVEL HISTORICAL-NOVEL ROMANCE-NOVEL FICTION"
140,"NOVEL CRIME-FICTION MYSTERY FICTION SUSPENSE"
141,"FICTION THRILLER"
142,"NOVEL FICTION"
143,"FANTASY CHILDREN'S-LITERATURE"
144,"NOVEL FICTION ROMANCE-NOVEL"
145,"NOVEL FICTION"
146,"FICTION"
147,"CHILDREN'S-LITERATURE"
148,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
149,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
150,"NOVEL FICTION"
151,"NOVEL"
152,"FICTION CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
153,"NOVEL"
154,"FANTASY"
155,"MYSTERY FICTION HORROR HUMOUR SUSPENSE SPECULATIVE-FICTION"
156,"FANTASY SPECULATIVE-FICTION FICTION"
157,"NOVEL HISTORICAL-FICTION FICTION"
158,"NOVEL FICTION"
159,"SCIENCE-FICTION SPECULATIVE-FICTION"
160,"CRIME-FICTION MYSTERY FICTION SUSPENSE"
161,"FICTION THRILLER SPECULATIVE-FICTION"
162,"DETECTIVE-FICTION FICTION HISTORICAL-NOVEL"
163,"DETECTIVE-FICTION MYSTERY"
164,"DETECTIVE-FICTION MYSTERY FICTION"
165,"DETECTIVE-FICTION MYSTERY FICTION"
166,"DETECTIVE-FICTION MYSTERY"
167,"CHILDREN'S-LITERATURE"
168,"NOVEL FICTION"
169,"CRIME-FICTION MYSTERY FICTION SUSPENSE"
170,"NOVEL FICTION HORROR SPECULATIVE-FICTION"
171,"FICTION SPECULATIVE-FICTION"
172,"CRIME-FICTION CHILDREN'S-LITERATURE"
173,"NOVEL HISTORICAL-NOVEL"
174,"FICTION SPECULATIVE-FICTION"
175,"CRIME-FICTION MYSTERY SUSPENSE"
176,"SCIENCE-FICTION THRILLER SPECULATIVE-FICTION"
177,"NOVEL CRIME-FICTION MYSTERY FICTION"
178,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
179,"NOVEL CRIME-FICTION MYSTERY FICTION SUSPENSE"
180,"FANTASY CHILDREN'S-LITERATURE"
181,"DETECTIVE-FICTION NOVEL MYSTERY FICTION SUSPENSE"
182,"THRILLER SPECULATIVE-FICTION"
183,"SCIENCE-FICTION SPECULATIVE-FICTION"
184,"FANTASY SPECULATIVE-FICTION"
185,"NOVEL"
186,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
187,"SCIENCE-FICTION SPECULATIVE-FICTION"
188,"NOVEL HISTORY"
189,"SCIENCE-FICTION SPECULATIVE-FICTION"
190,"SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
191,"YOUNG-ADULT-LITERATURE CHILDREN'S-LITERATURE"
192,"NOVEL"
193,"NOVEL FICTION"
194,"FANTASY FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
195,"SCIENCE-FICTION SPECULATIVE-FICTION"
196,"NOVEL FICTION"
197,"NOVEL MYSTERY FICTION SUSPENSE"
198,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
199,"FANTASY SPECULATIVE-FICTION"
200,"SCIENCE-FICTION SPECULATIVE-FICTION"
201,"SCIENCE-FICTION FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
202,"SCIENCE-FICTION SPECULATIVE-FICTION FICTION CHILDREN'S-LITERATURE"
203,"SCIENCE-FICTION SPECULATIVE-FICTION FICTION CHILDREN'S-LITERATURE"
204,"SCIENCE-FICTION SPECULATIVE-FICTION FICTION CHILDREN'S-LITERATURE"
205,"NOVEL FICTION"
206,"NOVEL FICTION"
207,"HISTORICAL-FICTION FICTION HISTORICAL-NOVEL ROMANCE-NOVEL"
208,"NOVEL FICTION ROMANCE-NOVEL"
209,"SCIENCE-FICTION SPECULATIVE-FICTION"
210,"FANTASY SPECULATIVE-FICTION"
211,"FICTION"
212,"NOVEL FICTION HISTORICAL-NOVEL ROMANCE-NOVEL"
213,"FICTION"
214,"NOVEL FICTION HISTORICAL-NOVEL ROMANCE-NOVEL"
215,"NOVEL FICTION"
216,"HISTORICAL-NOVEL ROMANCE-NOVEL"
217,"SCIENCE-FICTION SPECULATIVE-FICTION"
218,"CRIME-FICTION MYSTERY THRILLER SUSPENSE"
219,"FICTION CHILDREN'S-LITERATURE HISTORICAL-NOVEL"
220,"NOVEL FICTION"
221,"MYSTERY SUSPENSE"
222,""
223,"NOVEL SPECULATIVE-FICTION HISTORICAL-NOVEL"
224,"NOVEL"
225,"HISTORICAL-NOVEL FICTION"
226,"SCIENCE-FICTION SPECULATIVE-FICTION"
227,"SCIENCE-FICTION SPECULATIVE-FICTION"
228,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
229,"SCIENCE-FICTION FICTION SPECULATIVE-FICTION"
230,"NOVEL FICTION THRILLER"
231,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
232,"NOVEL FICTION"
233,"FICTION THRILLER"
234,"SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
235,"NOVEL FICTION"
236,"CRIME-FICTION MYSTERY FICTION SUSPENSE"
237,"FICTION SPECULATIVE-FICTION"
238,"CHILDREN'S-LITERATURE ROMANCE-NOVEL"
239,"NOVEL CRIME-FICTION"
240,"FICTION NOVEL"
241,"YOUNG-ADULT-LITERATURE CHILDREN'S-LITERATURE"
242,"NOVEL HISTORICAL-FICTION FICTION HISTORICAL-NOVEL ROMANCE-NOVEL"
243,"NOVEL FICTION"
244,"FANTASY FICTION SPECULATIVE-FICTION"
245,"SPY-FICTION FICTION THRILLER"
246,"SCIENCE-FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
247,"NOVEL FICTION"
248,"NOVEL FICTION"
249,"SATIRE NOVEL"
250,"CRIME-FICTION MYSTERY"
251,"NOVEL FICTION"
252,"FICTION WAR-NOVEL"
253,"MYSTERY CRIME-FICTION FICTION SUSPENSE"
254,"SCIENCE-FICTION SPECULATIVE-FICTION"
255,"FICTION SPECULATIVE-FICTION"
256,"DETECTIVE-FICTION MYSTERY CHILDREN'S-LITERATURE"
257,"FICTION MYSTERY DETECTIVE-FICTION SUSPENSE CRIME-FICTION"
258,"SCIENCE-FICTION SPECULATIVE-FICTION NOVEL"
259,"NOVEL FICTION"
260,"NOVEL NON-FICTION"
261,"SPECULATIVE-FICTION FICTION"
262,"NON-FICTION"
263,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
264,"SCIENCE-FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION FICTION"
265,"HISTORICAL-NOVEL"
266,"FICTION"
267,"NOVEL FICTION"
268,"NOVEL FICTION"
269,"NOVEL ROMANCE-NOVEL"
270,"NOVEL FICTION"
271,"FICTION HISTORICAL-NOVEL"
272,"NOVEL FICTION"
273,"NOVEL FICTION"
274,"HISTORICAL-NOVEL"
275,"SCIENCE-FICTION SPECULATIVE-FICTION"
276,"NOVEL COMIC-NOVEL FICTION CHILDREN'S-LITERATURE"
277,"NOVEL FICTION"
278,"NOVEL"
279,"FICTION"
280,"NOVEL AUTOBIOGRAPHY"
281,"FANTASY SPECULATIVE-FICTION"
282,"SCIENCE-FICTION SPECULATIVE-FICTION"
283,"NOVEL HISTORICAL-NOVEL"
284,"NOVEL FICTION"
285,"NOVEL"
286,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
287,"FICTION"
288,"HORROR SCIENCE-FICTION FANTASY FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
289,"HORROR SCIENCE-FICTION FANTASY FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
290,"FANTASY FICTION HORROR CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
291,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
292,"HORROR YOUNG-ADULT-LITERATURE FANTASY FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
293,"NOVEL FICTION"
294,"NOVEL FICTION"
295,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
296,"NOVEL FICTION"
297,"NOVEL FICTION"
298,"FANTASY SCIENCE-FICTION SPECULATIVE-FICTION"
299,"HORROR SPECULATIVE-FICTION SCIENCE-FICTION MYSTERY FICTION CHILDREN'S-LITERATURE FANTASY"
300,""
301,"HISTORICAL-FICTION HISTORICAL-NOVEL"
302,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
303,"NOVEL FICTION"
304,"CRIME-FICTION MYSTERY FICTION SUSPENSE"
305,"WAR-NOVEL FICTION HISTORICAL-NOVEL"
306,"CRIME-FICTION MYSTERY FICTION SUSPENSE"
307,"NOVEL CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
308,"MYSTERY NOVEL CRIME-FICTION FICTION SUSPENSE"
309,"NOVEL"
310,"SCIENCE-FICTION SPECULATIVE-FICTION"
311,"FICTION HISTORICAL-NOVEL"
312,"NOVEL FICTION"
313,"NOVEL FICTION CHILDREN'S-LITERATURE"
314,"FANTASY FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
315,"NOVEL FICTION"
316,"CHILDREN'S-LITERATURE"
317,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
318,"DETECTIVE-FICTION CRIME-FICTION MYSTERY FICTION CHILDREN'S-LITERATURE SUSPENSE"
319,"HORROR SPECULATIVE-FICTION FANTASY FICTION"
320,"CRIME-FICTION SCIENCE-FICTION MYSTERY HORROR SPECULATIVE-FICTION"
321,"HORROR MYSTERY FICTION SPECULATIVE-FICTION"
322,"FANTASY HORROR SPECULATIVE-FICTION FICTION CHILDREN'S-LITERATURE SCIENCE-FICTION"
323,"HORROR SPECULATIVE-FICTION MYSTERY"
324,"CRIME-FICTION MYSTERY FICTION SUSPENSE"
325,"NOVEL FICTION"
326,"NOVEL HISTORICAL-FICTION FICTION HISTORICAL-NOVEL ROMANCE-NOVEL"
327,"FICTION NOVEL"
328,"NOVEL FICTION HISTORICAL-NOVEL"
329,"FANTASY FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
330,"FICTION ROMANCE-NOVEL"
331,"FANTASY SPECULATIVE-FICTION"
332,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION FICTION"
333,"FANTASY FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
334,"FANTASY SPECULATIVE-FICTION FICTION"
335,"FANTASY FICTION SPECULATIVE-FICTION"
336,"NOVEL FICTION"
337,"NOVEL FICTION CHILDREN'S-LITERATURE"
338,"NOVEL FICTION"
339,"NOVEL"
340,"SCIENCE-FICTION SPECULATIVE-FICTION"
341,"SCIENCE-FICTION FICTION SPECULATIVE-FICTION"
342,"NOVEL FICTION"
343,"ADVENTURE-NOVEL CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
344,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
345,"FANTASY FICTION SPECULATIVE-FICTION"
346,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
347,"FANTASY SPECULATIVE-FICTION"
348,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
349,"SCIENCE-FICTION SPECULATIVE-FICTION"
350,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
351,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
352,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
353,"ALTERNATE-HISTORY HISTORICAL-NOVEL"
354,"FICTION"
355,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
356,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
357,"NOVEL FICTION"
358,"NOVEL"
359,"SCIENCE-FICTION SPECULATIVE-FICTION"
360,"CHILDREN'S-LITERATURE"
361,"FICTION CHILDREN'S-LITERATURE"
362,"MYSTERY CRIME-FICTION FICTION SUSPENSE"
363,"THRILLER"
364,"FANTASY SPECULATIVE-FICTION HISTORICAL-NOVEL"
365,"SCIENCE-FICTION SPECULATIVE-FICTION"
366,"NOVEL FICTION"
367,"DETECTIVE-FICTION MYSTERY"
368,"SCIENCE-FICTION SPECULATIVE-FICTION"
369,"FANTASY ADVENTURE-NOVEL"
370,"NOVEL SATIRE"
371,"NOVEL HISTORICAL-FICTION FICTION"
372,"FICTION"
373,"SCIENCE-FICTION SPECULATIVE-FICTION"
374,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
375,"FANTASY FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
376,"FICTION CHILDREN'S-LITERATURE"
377,"HISTORICAL-NOVEL FICTION NOVEL"
378,"FANTASY SPECULATIVE-FICTION"
379,"SCIENCE-FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
380,"FANTASY SPECULATIVE-FICTION"
381,"SCIENCE-FICTION SPECULATIVE-FICTION"
382,"SCIENCE-FICTION SPECULATIVE-FICTION"
383,"HORROR SPECULATIVE-FICTION SCIENCE-FICTION FANTASY CHILDREN'S-LITERATURE FICTION"
384,"NOVEL FICTION"
385,"SCIENCE-FICTION SPECULATIVE-FICTION"
386,"SCIENCE-FICTION FICTION SPECULATIVE-FICTION"
387,"CRIME-FICTION MYSTERY SUSPENSE"
388,"NOVEL FICTION"
389,"NOVEL FICTION CHILDREN'S-LITERATURE"
390,"NOVEL CRIME-FICTION MYSTERY FICTION SUSPENSE"
391,"NOVEL FICTION CHILDREN'S-LITERATURE HISTORICAL-NOVEL"
392,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
393,"HISTORICAL-FICTION HISTORICAL-NOVEL"
394,"CHILDREN'S-LITERATURE SPECULATIVE-FICTION FANTASY"
395,"CHILDREN'S-LITERATURE SPECULATIVE-FICTION FANTASY"
396,"SCIENCE-FICTION SPECULATIVE-FICTION"
397,"CRIME-FICTION MYSTERY THRILLER TECHNO-THRILLER SUSPENSE"
398,""
399,"FICTION CHILDREN'S-LITERATURE"
400,"FICTION CHILDREN'S-LITERATURE"
401,"NOVEL FICTION ROMANCE-NOVEL"
402,"NOVEL FICTION HISTORICAL-NOVEL"
403,"HISTORICAL-FICTION FICTION HISTORICAL-NOVEL"
404,"NOVEL HISTORICAL-FICTION FICTION HISTORICAL-NOVEL"
405,"NOVEL FICTION CHILDREN'S-LITERATURE"
406,"NOVEL YOUNG-ADULT-LITERATURE CHILDREN'S-LITERATURE FICTION"
407,"CHILDREN'S-LITERATURE FANTASY SPECULATIVE-FICTION"
408,"NOVEL MYSTERY THRILLER HISTORICAL-NOVEL"
409,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE NOVEL"
410,"NOVEL FICTION"
411,"CRIME-FICTION MYSTERY FICTION SUSPENSE"
412,"DETECTIVE-FICTION MYSTERY CHILDREN'S-LITERATURE ADVENTURE-NOVEL"
413,"SCIENCE-FICTION SPECULATIVE-FICTION"
414,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
415,"DETECTIVE-FICTION MYSTERY SPECULATIVE-FICTION"
416,"FANTASY SPECULATIVE-FICTION"
417,"NOVEL FICTION HISTORICAL-NOVEL"
418,"FICTION"
419,"SCIENCE-FICTION SPECULATIVE-FICTION"
420,"SCIENCE-FICTION HORROR CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
421,"NOVEL FICTION CHILDREN'S-LITERATURE"
422,"NOVEL FICTION"
423,"FICTION SPECULATIVE-FICTION FANTASY SCIENCE-FICTION"
424,"NOVEL CRIME-FICTION MYSTERY FICTION SUSPENSE"
425,"NOVEL FICTION ROMANCE-NOVEL"
426,"FICTION"
427,"SPECULATIVE-FICTION SCIENCE-FICTION FANTASY"
428,"CRIME-FICTION MYSTERY FICTION SUSPENSE"
429,"CRIME-FICTION MYSTERY SUSPENSE"
430,"CRIME-FICTION MYSTERY FICTION SUSPENSE"
431,"NOVEL CRIME-FICTION FICTION"
432,"FICTION SCIENCE-FICTION"
433,"NOVEL FICTION"
434,"SPECULATIVE-FICTION SCIENCE-FICTION"
435,"SCIENCE-FICTION SPECULATIVE-FICTION"
436,"CHILDREN'S-LITERATURE"
437,"YOUNG-ADULT-LITERATURE CHILDREN'S-LITERATURE"
438,"SCIENCE-FICTION SPECULATIVE-FICTION"
439,"NOVEL CRIME-FICTION FICTION SUSPENSE"
440,"CRIME-FICTION MYSTERY SUSPENSE DETECTIVE-FICTION NOVEL FICTION"
441,"MYSTERY DETECTIVE-FICTION CRIME-FICTION FICTION SUSPENSE"
442,"NOVEL CRIME-FICTION MYSTERY FICTION SUSPENSE"
443,"SCIENCE-FICTION SPECULATIVE-FICTION"
444,"NOVEL FICTION ROMANCE-NOVEL"
445,"SCIENCE-FICTION SPECULATIVE-FICTION"
446,"SCIENCE-FICTION SPECULATIVE-FICTION"
447,"SCIENCE-FICTION SPECULATIVE-FICTION"
448,"FICTION"
449,"CHILDREN'S-LITERATURE"
450,"SCIENCE-FICTION FICTION SPECULATIVE-FICTION"
451,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
452,"FANTASY SPECULATIVE-FICTION"
453,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
454,"CHILDREN'S-LITERATURE"
455,"NON-FICTION"
456,"SPY-FICTION MYSTERY FICTION SUSPENSE"
457,"SPY-FICTION MYSTERY FICTION SUSPENSE"
458,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
459,"FANTASY CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
460,"SCIENCE-FICTION FICTION SPECULATIVE-FICTION"
461,"MYSTERY HISTORICAL-NOVEL"
462,"SCIENCE-FICTION SPECULATIVE-FICTION"
463,"HISTORICAL-NOVEL NOVEL"
464,"FANTASY SPECULATIVE-FICTION"
465,"MYSTERY FICTION CRIME-FICTION NOVEL"
466,"FANTASY SPECULATIVE-FICTION"
467,"FANTASY SPECULATIVE-FICTION"
468,"ALTERNATE-HISTORY"
469,"YOUNG-ADULT-LITERATURE FICTION CHILDREN'S-LITERATURE"
470,"FANTASY SPECULATIVE-FICTION HISTORICAL-NOVEL"
471,"SCIENCE-FICTION SPECULATIVE-FICTION"
472,"SPY-FICTION THRILLER SPECULATIVE-FICTION"
473,"FICTION"
474,"MYSTERY FICTION SUSPENSE"
475,"CHILDREN'S-LITERATURE"
476,"NOVEL FICTION MYSTERY"
477,"SCIENCE-FICTION SPECULATIVE-FICTION"
478,"FICTION"
479,"FANTASY SPECULATIVE-FICTION"
480,"SPECULATIVE-FICTION"
481,"SPECULATIVE-FICTION"
482,"CRIME-FICTION MYSTERY FICTION THRILLER SUSPENSE"
483,"FICTION CHILDREN'S-LITERATURE"
484,""
485,"SCIENCE-FICTION SPECULATIVE-FICTION"
486,"FICTION CHILDREN'S-LITERATURE"
487,"SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
488,"NOVEL YOUNG-ADULT-LITERATURE CHILDREN'S-LITERATURE"
489,"SCIENCE-FICTION FANTASY SPECULATIVE-FICTION"
490,"NOVEL FICTION"
491,"NOVEL YOUNG-ADULT-LITERATURE FICTION"
492,"WAR-NOVEL ALTERNATE-HISTORY HISTORICAL-NOVEL"
493,"NOVEL FICTION SPECULATIVE-FICTION"
494,"FANTASY SPECULATIVE-FICTION"
495,"SPY-FICTION MYSTERY FICTION THRILLER SUSPENSE"
496,"THRILLER"
497,"NOVEL FICTION"
498,"NOVEL FICTION"
499,"FANTASY SPECULATIVE-FICTION"
500,"FANTASY SPECULATIVE-FICTION"
501,"MYSTERY FICTION"
502,"SCIENCE-FICTION"
503,"DETECTIVE-FICTION MYSTERY FICTION SUSPENSE"
504,"MYSTERY FICTION"
505,"SPY-FICTION THRILLER"
506,""
507,"FANTASY FICTION SPECULATIVE-FICTION"
508,"NOVEL MYSTERY FICTION"
509,"NOVEL"
510,"DETECTIVE-FICTION MYSTERY"
511,"FANTASY SPECULATIVE-FICTION FICTION"
512,"NOVEL FICTION CHILDREN'S-LITERATURE"
513,"DETECTIVE-FICTION MYSTERY FICTION CHILDREN'S-LITERATURE"
514,"NOVEL HISTORICAL-FICTION FICTION HISTORICAL-NOVEL"
515,""
516,"SPECULATIVE-FICTION"
517,"CHILDREN'S-LITERATURE FANTASY"
518,"FANTASY SPECULATIVE-FICTION"
519,"FANTASY FICTION CHILDREN'S-LITERATURE SPECULATIVE-FICTION"
520,"CRIME-FICTION MYSTERY FICTION SUSPENSE"
521,"NOVEL FICTION"
522,"SCIENCE-FICTION SPECULATIVE-FICTION"
523,"NOVEL FICTION ROMANCE-NOVEL"
524,"FANTASY SHORT-STORY SPECULATIVE-FICTION"
525,"NOVEL"
526,"SHORT-STORY FANTASY SPECULATIVE-FICTION"
527,"NOVEL FICTION SPECULATIVE-FICTION THRILLER"
528,"SCIENCE-FICTION"
529,""
530,"MYSTERY HISTORY"
531,"DETECTIVE-FICTION MYSTERY CHILDREN'S-LITERATURE"
532,"DETECTIVE-FICTION MYSTERY CHILDREN'S-LITERATURE"
533,"DETECTIVE-FICTION MYSTERY CHILDREN'S-LITERATURE"
534,"CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
535,"SPECULATIVE-FICTION FANTASY"
536,"FANTASY SPECULATIVE-FICTION CHILDREN'S-LITERATURE"
537,"FICTION CHILDREN'S-LITERATURE"
538,"NOVEL FICTION"
