TestDataID,Rating
155,4.04661226272583
156,3.397010087966919
157,3.2419931888580322
158,3.0166091918945312
159,2.8882505893707275
160,2.4760782718658447
161,4.141304969787598
162,3.492819309234619
163,3.9503438472747803
164,3.285470724105835
165,2.6827714443206787
166,2.2246570587158203
167,4.360893249511719
168,4.434080600738525
169,3.311934471130371
170,3.439344644546509
171,3.887799024581909
172,3.6330275535583496
173,3.3754115104675293
174,4.1497321128845215
175,3.8248820304870605
176,2.5230507850646973
177,3.671877861022949
178,4.2269086837768555
179,4.249330043792725
180,3.4733049869537354
181,4.089572429656982
182,3.0544040203094482
183,3.6370627880096436
184,4.416723251342773
185,3.6921141147613525
186,4.390692710876465
187,2.954739809036255
188,3.7682559490203857
189,3.830803394317627
190,2.791694402694702
191,4.067501544952393
192,4.126197338104248
193,3.7061243057250977
194,2.648306369781494
195,3.991753101348877
196,3.974822521209717
197,3.7705612182617188
198,2.9044313430786133
199,1.9005309343338013
200,3.254807233810425
201,3.3743395805358887
202,2.8935775756835938
203,3.3126347064971924
204,4.054553031921387
205,3.354447364807129
206,3.6457557678222656
207,3.8575258255004883
208,3.666280746459961
209,2.789870023727417
210,1.4521311521530151
211,1.7565224170684814
212,3.3135006427764893
213,3.7234301567077637
214,2.5445785522460938
215,4.1043701171875
216,3.178025484085083
217,2.957610845565796
218,3.356873035430908
219,3.903723955154419
220,2.205359697341919
221,4.357621192932129
222,2.87980318069458
223,2.2307682037353516
224,3.365511894226074
225,2.7456185817718506
226,4.3903422355651855
227,2.486905574798584
228,1.763156533241272
229,1.3801721334457397
230,1.8146785497665405
231,3.876739978790283
232,3.987661600112915
233,4.366000652313232
234,1.9273614883422852
235,3.1141197681427
236,4.06747579574585
237,5.0
238,4.433865070343018
239,3.0466132164001465
240,4.985005855560303
241,3.0433945655822754
242,3.630342721939087
243,3.7919325828552246
244,3.7294929027557373
245,2.748507261276245
246,3.2088851928710938
247,4.140621662139893
248,3.8039448261260986
249,2.365644931793213
250,3.7169840335845947
251,4.176756858825684
252,3.4568159580230713
253,2.4787518978118896
254,3.3968074321746826
255,3.1625523567199707
256,2.951627731323242
257,2.7966718673706055
258,1.8918315172195435
259,3.7504959106445312
260,1.7537521123886108
261,2.4259092807769775
262,2.833536386489868
263,3.7323391437530518
264,3.302903175354004
265,3.5962753295898438
266,3.1810877323150635
267,3.3027641773223877
268,2.0326037406921387
269,2.8613712787628174
270,2.453819751739502
271,3.318251371383667
272,2.591562271118164
273,3.4096407890319824
274,1.4215028285980225
275,2.9689722061157227
276,2.6212611198425293
277,2.5402190685272217
278,3.746796131134033
279,3.1018617153167725
280,4.4397664070129395
281,3.3546409606933594
282,4.213106632232666
283,3.423518419265747
284,3.0013248920440674
285,3.7906606197357178
286,3.1937949657440186
287,4.200294494628906
288,4.1194539070129395
289,4.298717021942139
290,3.30450177192688
291,3.1549251079559326
292,3.9075989723205566
293,4.542025566101074
294,2.00713849067688
295,3.1443681716918945
296,3.9767167568206787
297,3.3346164226531982
298,3.471219778060913
299,3.5922536849975586
300,4.043459415435791
301,4.454896450042725
302,4.104557037353516
303,3.846454620361328
304,4.053191184997559
305,4.244991779327393
306,3.3909335136413574
307,3.8045828342437744
308,4.689528465270996
309,4.201109409332275
310,4.397030830383301
311,4.3960394859313965
312,4.064295768737793
313,3.2230477333068848
314,3.600537061691284
315,3.8698770999908447
316,3.6183345317840576
317,3.3840012550354004
318,1.6298052072525024
319,3.423039197921753
320,2.5598111152648926
321,3.432255268096924
322,2.2959415912628174
323,2.0929272174835205
324,3.147139072418213
325,3.575888156890869
326,3.3128738403320312
327,3.7880356311798096
328,4.042328357696533
329,3.192171812057495
330,3.448953151702881
331,3.6287057399749756
332,3.898524284362793
333,4.0715718269348145
334,3.486449718475342
335,3.6826283931732178
336,2.6001205444335938
337,3.4570813179016113
338,3.898350238800049
339,4.26853084564209
340,4.375056266784668
341,1.8625284433364868
342,3.0164334774017334
343,2.6757047176361084
344,4.607382774353027
345,3.837506055831909
346,3.9374513626098633
347,3.8976950645446777
348,3.133805751800537
349,1.7712070941925049
350,1.7632311582565308
351,3.1734440326690674
352,2.597618579864502
353,2.694797992706299
354,3.623955011367798
355,3.6216957569122314
356,2.8531198501586914
357,3.731459617614746
358,3.517383098602295
359,2.6368517875671387
360,3.107107400894165
361,2.9308764934539795
362,2.646113634109497
363,4.383758068084717
364,2.6720519065856934
365,3.6868629455566406
366,3.4246861934661865
367,4.206635475158691
368,3.754927396774292
369,2.9181106090545654
370,3.495032548904419
371,4.276682376861572
372,3.724407196044922
373,2.1339595317840576
374,4.249917030334473
375,1.9024980068206787
376,3.9168789386749268
377,3.7274398803710938
378,2.931701898574829
379,2.962604522705078
380,4.380665302276611
381,3.240325689315796
382,3.660351514816284
383,3.0496864318847656
384,2.9928359985351562
385,3.4722325801849365
386,3.2590131759643555
387,4.091491222381592
388,2.417174816131592
389,3.1922872066497803
390,2.9455623626708984
391,2.7628750801086426
392,3.20586895942688
393,2.495685577392578
394,2.9732437133789062
395,2.5447397232055664
396,3.0214474201202393
397,1.979530930519104
398,2.2441418170928955
399,3.4088845252990723
400,3.1331188678741455
401,3.279280662536621
402,2.6187548637390137
403,2.732558012008667
404,3.677934408187866
405,1.3524656295776367
406,4.425622940063477
407,3.615701198577881
408,4.0146307945251465
409,4.012768745422363
410,2.8359928131103516
411,3.1315176486968994
412,4.537734508514404
413,4.678017616271973
414,3.5626838207244873
415,4.448260307312012
416,4.927760124206543
417,3.4163613319396973
418,2.8561573028564453
419,4.3875813484191895
420,4.1521735191345215
421,3.3859589099884033
422,3.1937296390533447
423,3.8501317501068115
424,3.473865032196045
425,3.7382142543792725
426,3.7094547748565674
427,3.7172446250915527
428,3.701458692550659
429,4.2499613761901855
430,3.692746162414551
431,1.6003210544586182
432,3.6404027938842773
433,2.84066104888916
434,3.753268241882324
435,3.574629068374634
436,3.5331552028656006
437,2.932936668395996
438,2.756396532058716
439,3.0043017864227295
440,3.7933497428894043
441,3.582991600036621
442,3.167006492614746
443,3.153103828430176
444,4.174136638641357
445,3.4928483963012695
446,3.9274179935455322
447,2.8421332836151123
448,3.1636924743652344
449,3.524991750717163
450,2.6793932914733887
451,2.8204798698425293
452,2.077594041824341
453,2.447981119155884
454,3.8728675842285156
455,1.5801621675491333
456,2.3722827434539795
457,3.983536720275879
458,4.139291763305664
459,2.836843729019165
460,3.0772712230682373
461,1.0432692766189575
462,2.639272451400757
463,3.6118457317352295
464,2.154819965362549
465,3.872023105621338
466,2.427431106567383
467,3.056204319000244
468,2.810349225997925
469,3.7412281036376953
470,2.847283124923706
471,3.710479974746704
472,1.9066015481948853
473,3.8992483615875244
474,3.690641164779663
475,2.893697500228882
476,3.199246644973755
477,2.984060287475586
478,3.282081127166748
479,3.082594633102417
480,3.929511785507202
481,2.000990390777588
482,2.25750994682312
483,4.226771354675293
484,4.0899529457092285
485,3.5144381523132324
486,3.4031777381896973
487,3.8461153507232666
488,2.404750347137451
489,2.916264057159424
490,3.8233606815338135
491,4.302127838134766
492,4.472407817840576
493,4.579435348510742
494,4.39064359664917
495,3.339764356613159
496,2.044517993927002
497,4.306515216827393
498,3.877121925354004
499,2.775136709213257
500,3.9515655040740967
501,2.7909233570098877
502,1.5279291868209839
503,2.5361831188201904
504,4.174215316772461
505,4.261748790740967
506,3.8146772384643555
507,3.766296625137329
508,3.1896684169769287
509,3.6489243507385254
510,3.635716199874878
511,2.225975751876831
512,3.392632007598877
513,3.829308032989502
514,4.059537410736084
515,3.1006410121917725
516,2.10534930229187
517,4.078859806060791
518,2.737873077392578
519,2.8191609382629395
520,3.4123270511627197
521,2.5595033168792725
522,3.9129626750946045
523,3.046086311340332
524,4.1659932136535645
525,3.2415130138397217
526,1.6676725149154663
527,3.1645259857177734
528,3.250032663345337
529,4.323659896850586
530,2.968444585800171
531,3.673499345779419
532,3.235870361328125
533,3.8699676990509033
534,4.048422813415527
535,4.203343391418457
536,4.375747203826904
537,3.91862416267395
538,2.5223028659820557
539,3.7308530807495117
540,2.449767827987671
541,4.071796417236328
542,2.8347673416137695
543,2.492733955383301
544,2.7976322174072266
545,3.474702835083008
546,2.5734286308288574
547,2.5284583568573
548,3.612637519836426
549,3.0715813636779785
550,2.504523992538452
551,3.6653101444244385
552,2.643554210662842
553,4.179002285003662
554,3.317732095718384
555,1.9715245962142944
556,2.6511430740356445
557,1.6373419761657715
558,2.565326452255249
559,2.5195224285125732
560,2.7493104934692383
561,1.0
562,4.236192226409912
563,3.9500489234924316
564,3.3430299758911133
565,3.66935396194458
566,2.0010735988616943
567,1.6332889795303345
568,3.4813015460968018
569,3.432297468185425
570,1.5838623046875
571,3.2013418674468994
572,3.313206195831299
573,2.7567903995513916
574,1.8790534734725952
575,1.7683300971984863
576,1.919969916343689
577,3.0158517360687256
578,3.2083680629730225
579,3.612616777420044
580,2.751204013824463
581,2.3852522373199463
582,3.075227737426758
583,1.96519935131073
584,2.6711864471435547
585,2.8974874019622803
586,3.298048257827759
587,3.140817880630493
588,3.062887668609619
589,3.2895445823669434
590,2.6723246574401855
591,2.5258476734161377
592,3.062808036804199
593,2.5522119998931885
594,3.6948747634887695
595,3.1601345539093018
596,3.06838321685791
597,1.918272614479065
598,2.577270984649658
599,2.81014084815979
600,2.4137494564056396
601,2.822741985321045
602,3.122997283935547
603,3.0139641761779785
604,3.242802143096924
605,3.339975357055664
606,4.301070213317871
607,2.9191701412200928
608,2.7058091163635254
609,2.0436346530914307
610,4.178048133850098
611,3.7969439029693604
612,3.7986018657684326
613,3.3686277866363525
614,3.4393279552459717
615,2.285250186920166
616,2.977250099182129
617,3.6718642711639404
618,2.732783079147339
619,3.8656883239746094
620,3.867262601852417
621,3.4797701835632324
622,2.4750261306762695
623,4.346005439758301
624,3.3157596588134766
625,3.3422467708587646
626,3.4965338706970215
627,3.487001657485962
628,4.198985576629639
629,2.5566861629486084
630,2.6383724212646484
631,3.2992873191833496
632,3.8546037673950195
633,3.5585944652557373
634,2.635589599609375
635,3.5009636878967285
636,2.6902456283569336
637,3.448805093765259
638,2.899986743927002
639,1.0
640,4.273919105529785
641,3.6474623680114746
642,2.425813913345337
643,1.8651872873306274
644,2.3388450145721436
645,2.5238277912139893
646,4.66584587097168
647,4.118899345397949
648,4.431455135345459
649,3.5677528381347656
650,2.971762180328369
651,3.6814680099487305
652,4.196804523468018
653,3.2061214447021484
654,3.0384557247161865
655,3.984125852584839
656,3.725785970687866
657,3.7124202251434326
658,3.139110803604126
659,3.37271785736084
660,2.6980719566345215
661,3.7616782188415527
662,1.3538089990615845
663,2.748586893081665
664,1.37807035446167
665,3.7546815872192383
666,2.1250252723693848
667,3.8741133213043213
668,2.690014123916626
669,4.237071990966797
670,3.5240023136138916
671,3.426111936569214
672,4.377737998962402
673,3.893824815750122
674,3.017965793609619
675,3.241111993789673
676,4.1229400634765625
677,2.473701238632202
678,1.9803026914596558
679,3.716679096221924
680,2.902949571609497
681,3.133364677429199
682,3.767723321914673
683,3.4519217014312744
684,4.179432392120361
685,3.206118583679199
686,1.939684510231018
687,3.735440969467163
688,2.1504733562469482
689,2.6469967365264893
690,3.235429286956787
691,4.037378311157227
692,2.749424934387207
693,3.9995577335357666
694,2.1745197772979736
695,3.4721312522888184
696,4.235370635986328
697,3.6312549114227295
698,4.315764904022217
699,1.0
700,2.706176519393921
701,4.105528831481934
702,4.091616153717041
703,2.703051805496216
704,4.055465221405029
705,4.118163108825684
706,1.513697624206543
707,3.2681193351745605
708,3.3417787551879883
709,3.9454598426818848
710,3.338986396789551
711,3.09181547164917
712,4.112975120544434
713,2.0249783992767334
714,3.040363073348999
715,3.581204414367676
716,3.534830093383789
717,3.3924930095672607
718,3.448293447494507
719,2.7132561206817627
720,3.7600574493408203
721,2.9907379150390625
722,3.4907214641571045
723,2.7554879188537598
724,3.0763001441955566
725,3.426063060760498
726,3.8080732822418213
727,3.987187623977661
728,2.1786694526672363
729,3.968446969985962
730,3.678302764892578
731,3.0448951721191406
732,3.5618467330932617
733,3.4667160511016846
734,3.8186402320861816
735,3.10313081741333
736,3.823167085647583
737,4.2259087562561035
738,4.142704486846924
739,2.3172872066497803
740,2.4506821632385254
741,3.4114603996276855
742,3.551435708999634
743,3.526289463043213
744,2.872260808944702
745,1.0
746,1.198573350906372
747,1.5755330324172974
748,3.1360507011413574
749,3.751347303390503
750,2.3662619590759277
751,2.1315762996673584
752,1.5616642236709595
753,2.503927230834961
754,2.300858736038208
755,3.765277624130249
756,3.4375014305114746
757,3.1212124824523926
758,3.159085512161255
759,2.92976975440979
760,4.051318645477295
761,2.745851993560791
762,3.8793928623199463
763,1.8634980916976929
764,3.579164981842041
765,2.3192408084869385
766,3.755246162414551
767,3.9783663749694824
768,3.9748222827911377
769,2.426823854446411
770,4.0559563636779785
771,3.1996400356292725
772,3.3588359355926514
773,4.04482889175415
774,3.099729061126709
775,3.501668930053711
776,3.630476951599121
777,3.270756959915161
778,1.8098360300064087
779,3.1744632720947266
780,4.2001752853393555
781,2.2100112438201904
782,3.048297166824341
783,3.697437286376953
784,2.797342300415039
785,3.8499083518981934
786,4.059041500091553
787,3.5914206504821777
788,3.869952917098999
789,2.2182040214538574
790,2.8330209255218506
791,1.9533026218414307
792,3.8590245246887207
793,1.0
794,3.135852575302124
795,3.6593847274780273
796,3.213292121887207
797,2.3022875785827637
798,3.5536675453186035
799,3.980618715286255
800,3.480090379714966
801,2.7018983364105225
802,2.2837979793548584
803,3.385234832763672
804,3.5150718688964844
805,3.295823097229004
806,3.321742057800293
807,3.470045804977417
808,3.6705260276794434
809,2.9390933513641357
810,3.0067806243896484
811,3.5129611492156982
812,2.902585744857788
813,3.2499594688415527
814,3.3765981197357178
815,2.0228586196899414
816,3.856926918029785
817,4.191975116729736
818,3.8072431087493896
819,3.5074591636657715
820,3.2027456760406494
821,2.5204501152038574
822,3.9466936588287354
823,4.085090160369873
824,3.227306842803955
825,2.780055284500122
826,3.536341905593872
827,3.726487398147583
828,3.901933431625366
829,4.289392471313477
830,3.332070827484131
831,3.827021360397339
832,3.8090548515319824
833,3.9769351482391357
834,4.165963172912598
835,3.7178831100463867
836,3.2044527530670166
837,3.3417274951934814
838,3.8848698139190674
839,3.5253424644470215
840,3.966294527053833
841,3.9853672981262207
842,3.3212146759033203
843,4.234187602996826
844,3.4557688236236572
845,4.77252721786499
846,3.3011486530303955
847,4.3618903160095215
848,3.9499170780181885
849,3.915761709213257
850,3.7050657272338867
851,3.8594892024993896
852,3.316549777984619
853,3.017998456954956
854,3.3569462299346924
855,3.440835952758789
856,3.5648844242095947
857,2.670057535171509
858,3.791027784347534
859,4.123684883117676
860,3.4775145053863525
861,2.5857348442077637
862,2.1685595512390137
863,1.5163593292236328
864,2.5853874683380127
865,3.047628879547119
866,1.37473464012146
867,3.413827657699585
868,3.2478113174438477
869,4.1704912185668945
870,3.1905624866485596
871,2.516785144805908
872,3.658843755722046
873,3.7665653228759766
874,3.177783489227295
875,3.230278730392456
876,3.1277670860290527
877,3.4156970977783203
878,2.9097471237182617
879,2.9117321968078613
880,3.9766979217529297
881,3.3926806449890137
882,3.309969186782837
883,3.342627763748169
884,2.810619831085205
885,2.520188093185425
886,3.2218191623687744
887,3.749950885772705
888,2.3714423179626465
889,3.5062918663024902
890,3.123547315597534
891,2.555907726287842
892,4.036807537078857
893,1.932471752166748
894,3.1035640239715576
895,3.6410820484161377
896,3.831012725830078
897,2.449195623397827
898,3.826167583465576
899,3.982316255569458
900,5.0
901,2.833618402481079
902,2.6611626148223877
903,3.458500862121582
904,1.8873902559280396
905,3.263814687728882
906,3.031604051589966
907,2.3738036155700684
908,3.518615484237671
909,2.0303499698638916
910,4.36403751373291
911,3.3659825325012207
912,3.4012324810028076
913,3.175429344177246
914,3.822483539581299
915,2.135333776473999
916,3.238187313079834
917,3.7741589546203613
918,3.317645788192749
919,3.0584044456481934
920,4.327665328979492
921,4.259008884429932
922,2.670989990234375
923,2.279222011566162
924,3.6528990268707275
925,3.685892105102539
926,3.2891929149627686
927,2.7724926471710205
928,3.404876470565796
929,3.770242691040039
930,4.738869667053223
931,2.890636920928955
932,3.700150966644287
933,2.525625705718994
934,2.9621474742889404
935,2.7473278045654297
936,3.243896245956421
937,3.7916488647460938
938,3.4893429279327393
939,1.816467523574829
940,1.8692877292633057
941,3.643167018890381
942,3.635152816772461
943,3.1155970096588135
944,3.2054402828216553
945,3.5587382316589355
946,3.638049840927124
947,2.5345799922943115
948,2.3555142879486084
949,1.0708086490631104
950,3.434934377670288
951,4.303069591522217
952,2.7971949577331543
953,2.5549418926239014
954,2.8029625415802
955,3.080293655395508
956,2.2418293952941895
957,2.6570706367492676
958,3.7272889614105225
959,2.69740891456604
960,2.7498183250427246
961,1.8268332481384277
962,3.38586688041687
963,3.3082046508789062
964,3.4668900966644287
965,2.0414962768554688
966,3.976640224456787
967,2.826092481613159
968,3.904200553894043
969,3.22541880607605
970,3.720576524734497
971,3.428830146789551
972,3.526906728744507
973,2.419127941131592
974,3.9054455757141113
975,2.874063014984131
976,2.5264832973480225
977,3.2863001823425293
978,4.4994659423828125
979,3.7828750610351562
980,3.0148112773895264
981,3.676903009414673
982,2.683619737625122
983,2.189680337905884
984,2.2792916297912598
985,2.1541030406951904
986,3.524137258529663
987,1.869755506515503
988,4.377856254577637
989,3.7569189071655273
990,3.2237229347229004
991,2.6480727195739746
992,1.8503193855285645
993,3.970428466796875
994,1.0
995,2.5070059299468994
996,3.1460254192352295
997,3.0249850749969482
998,1.57181978225708
999,3.188666820526123
1000,3.326658010482788
1001,1.8873558044433594
1002,2.887317657470703
1003,3.362945795059204
1004,3.09269118309021
1005,1.150931715965271
1006,3.3370985984802246
1007,2.635103940963745
1008,1.3564733266830444
1009,1.5950648784637451
1010,3.9277756214141846
1011,4.030292987823486
1012,1.741693139076233
1013,3.665504217147827
1014,1.4449272155761719
1015,4.513884544372559
1016,4.279184341430664
1017,2.8575217723846436
1018,3.973867416381836
1019,1.9913558959960938
1020,2.0690760612487793
1021,1.2483634948730469
1022,2.8365261554718018
1023,3.727621555328369
1024,3.371467351913452
1025,3.988823890686035
1026,3.97556209564209
1027,4.012877941131592
1028,2.4319870471954346
1029,4.296454906463623
1030,4.181057929992676
1031,2.179687261581421
1032,2.680927276611328
1033,3.5931379795074463
1034,3.799501419067383
1035,3.428565502166748
1036,2.782294273376465
1037,2.6485750675201416
1038,4.1796183586120605
1039,3.724552869796753
1040,2.962981939315796
1041,3.1373298168182373
1042,3.9578301906585693
1043,4.464191436767578
1044,1.63621187210083
1045,2.6761796474456787
1046,2.305365800857544
1047,1.5578125715255737
1048,1.5566188097000122
1049,2.0882818698883057
1050,1.6204172372817993
1051,3.7057595252990723
1052,3.5858378410339355
1053,2.0847742557525635
1054,2.4086766242980957
1055,3.4202640056610107
1056,2.530430793762207
1057,2.918654441833496
1058,3.966501235961914
1059,3.3922135829925537
1060,3.321639060974121
1061,2.864638090133667
1062,2.795806646347046
1063,3.072295665740967
1064,2.461320161819458
1065,3.7496631145477295
1066,3.93574595451355
1067,3.5889363288879395
1068,2.338513135910034
1069,3.8667142391204834
1070,3.70418643951416
1071,3.3163483142852783
1072,2.8779168128967285
1073,3.0771334171295166
1074,3.409365653991699
1075,2.0066516399383545
1076,2.7607004642486572
1077,3.756577968597412
1078,3.599536418914795
1079,3.353090524673462
1080,4.635578632354736
1081,3.7857420444488525
1082,3.655367136001587
1083,2.5972354412078857
1084,4.074860572814941
1085,3.382737636566162
1086,4.536950588226318
1087,2.740297794342041
1088,3.232377529144287
1089,4.097700119018555
1090,4.281886577606201
1091,2.9669172763824463
1092,3.5160908699035645
1093,2.35772705078125
1094,3.467411518096924
1095,3.6124837398529053
1096,2.6987781524658203
1097,2.9514718055725098
1098,3.444962978363037
1099,2.816110372543335
1100,3.51532244682312
1101,3.0553348064422607
1102,1.6790143251419067
1103,3.225424289703369
1104,3.444106101989746
1105,3.7756476402282715
1106,1.0
1107,1.5782811641693115
1108,3.261909246444702
1109,2.4983699321746826
1110,3.2223403453826904
1111,1.9385638236999512
1112,4.2293572425842285
1113,3.062244176864624
1114,2.5022904872894287
1115,3.4988927841186523
1116,3.267937183380127
1117,4.347751617431641
1118,4.069215774536133
1119,2.3220088481903076
1120,2.020090103149414
1121,3.1439642906188965
1122,4.044907569885254
1123,2.3012502193450928
1124,2.258190155029297
1125,2.4579198360443115
1126,3.0490291118621826
1127,3.157273530960083
1128,4.09050178527832
1129,3.7247085571289062
1130,4.444820880889893
1131,4.191695690155029
1132,3.897031784057617
1133,3.7392585277557373
1134,3.3534748554229736
1135,4.420962810516357
1136,3.6009228229522705
1137,2.5364162921905518
1138,2.304546356201172
1139,3.1562318801879883
1140,2.477989912033081
1141,3.6816375255584717
1142,3.9669883251190186
1143,3.0217692852020264
1144,3.988065481185913
1145,3.564091682434082
1146,3.5638885498046875
1147,4.31144905090332
1148,4.016995906829834
1149,2.9353249073028564
1150,3.750303268432617
1151,3.092916965484619
1152,3.4323666095733643
1153,3.6433398723602295
1154,2.8037166595458984
1155,4.112792491912842
1156,2.3854284286499023
1157,4.130953788757324
1158,5.0
1159,3.5999221801757812
1160,2.1822118759155273
1161,1.9599578380584717
1162,3.03373646736145
1163,1.8784626722335815
1164,3.843623638153076
1165,3.576746940612793
1166,3.7203476428985596
1167,3.739366292953491
1168,3.1191673278808594
1169,4.384645462036133
1170,1.8329503536224365
1171,2.0106215476989746
1172,2.749293565750122
1173,3.2621145248413086
1174,3.7242379188537598
1175,3.4695322513580322
1176,3.378345489501953
1177,2.075112819671631
1178,3.702589273452759
1179,2.9555742740631104
1180,3.546570062637329
1181,3.1888394355773926
1182,3.884843587875366
1183,1.9133318662643433
1184,4.587184906005859
1185,4.153832912445068
1186,3.963623285293579
1187,1.3170684576034546
1188,1.255786657333374
1189,1.5956507921218872
1190,3.1423141956329346
1191,2.7769932746887207
1192,4.091748237609863
1193,4.23037052154541
1194,3.338484287261963
1195,4.058299541473389
1196,3.264404058456421
1197,1.1686240434646606
1198,4.225742816925049
1199,3.975940704345703
1200,4.896551609039307
1201,2.1051812171936035
1202,3.571443557739258
1203,3.9967823028564453
1204,3.6306774616241455
1205,4.0147600173950195
1206,3.0472984313964844
1207,3.5063602924346924
1208,2.321244716644287
1209,3.478437662124634
1210,3.489799976348877
1211,3.9555158615112305
1212,3.869243621826172
1213,3.6470112800598145
1214,2.96941876411438
1215,3.5727767944335938
1216,3.817843437194824
1217,2.824608087539673
1218,3.1354727745056152
1219,2.4843344688415527
1220,3.0507240295410156
1221,2.6246964931488037
1222,2.496487617492676
1223,3.470048666000366
1224,1.88270902633667
1225,3.0207555294036865
1226,2.8620550632476807
1227,2.3971102237701416
1228,4.104645252227783
1229,2.704204797744751
1230,3.214144706726074
1231,2.4851951599121094
1232,2.96761417388916
1233,3.1118903160095215
1234,4.298980236053467
1235,3.3151745796203613
1236,1.6056733131408691
1237,3.932934284210205
1238,4.255246639251709
1239,3.936001777648926
1240,2.626105308532715
1241,3.0831315517425537
1242,4.218021392822266
1243,4.335580825805664
1244,4.033242702484131
1245,3.0438342094421387
1246,4.433361530303955
1247,4.024182319641113
1248,3.118911027908325
1249,4.312322616577148
1250,3.7499561309814453
1251,1.4666047096252441
1252,3.7857868671417236
1253,4.040029048919678
1254,3.1187195777893066
1255,4.761852264404297
1256,4.505591869354248
1257,4.91524600982666
1258,3.4513120651245117
1259,5.0
1260,4.8965277671813965
1261,2.191030502319336
1262,3.1580443382263184
1263,2.08569598197937
1264,2.6213901042938232
1265,2.095672130584717
1266,3.7669825553894043
1267,3.361281156539917
1268,3.177941083908081
1269,2.8578197956085205
1270,4.366968154907227
1271,3.0952348709106445
1272,3.9233038425445557
1273,4.653429985046387
1274,3.528853178024292
1275,4.200503349304199
1276,1.5193676948547363
1277,3.665208339691162
1278,3.447010040283203
1279,2.3784852027893066
1280,3.2065176963806152
1281,3.903014898300171
1282,4.026463508605957
1283,2.670409917831421
1284,3.874643564224243
1285,3.119339942932129
1286,2.992262601852417
1287,3.5059893131256104
1288,2.639054775238037
1289,2.378568410873413
1290,3.5775113105773926
1291,3.1536333560943604
1292,2.7925305366516113
1293,2.8129122257232666
1294,1.6775610446929932
1295,1.276948094367981
1296,3.6062862873077393
1297,4.058978080749512
1298,4.167751312255859
1299,3.9845128059387207
1300,4.848808765411377
1301,4.2751922607421875
1302,3.3385491371154785
1303,3.9086873531341553
1304,3.3537075519561768
1305,3.328126907348633
1306,3.62965726852417
1307,4.592840194702148
1308,4.0477190017700195
